project_id,cost_code,category,subcategory,unit,estimated_quantity,estimated_unit_cost,estimated_cost,actual_quantity,actual_unit_cost,actual_cost,project_name,project_type,location,start_date,end_date,duration_days,project_size_sqft,complexity,cost_variance,cost_variance_pct,quantity_variance,quantity_variance_pct,unit_cost_variance,unit_cost_variance_pct,budget_status
P0222,101,Labor,Equipment Operators,hour,3832,42.17,161582.57,4218,44.23,186569.41,Central Warehouse Project 222,Residential Development,"Lancaster, NY",2025-01-20,2025-07-04,165,318571,Medium,24986.84,15.46,386,10.07,2.06,4.88,Over Budget
P0222,102,Labor,Supervisors,hour,5821,56.08,326435.56,5954,60.97,362988.18,Central Warehouse Project 222,Residential Development,"Lancaster, NY",2025-01-20,2025-07-04,165,318571,Medium,36552.62,11.2,133,2.28,4.89,8.72,Over Budget
P0222,103,Labor,Skilled Labor,hour,5007,48.43,242498.55,5138,51.81,266215.95,Central Warehouse Project 222,Residential Development,"Lancaster, NY",2025-01-20,2025-07-04,165,318571,Medium,23717.4,9.78,131,2.62,3.38,6.98,Watch
P0222,200,Materials,Gravel,ton,784,36.64,28724.91,1011,40.07,40513.72,Central Warehouse Project 222,Residential Development,"Lancaster, NY",2025-01-20,2025-07-04,165,318571,Medium,11788.81,41.04,227,28.95,3.43,9.36,Over Budget
P0222,201,Materials,Concrete,cubic_yard,4210,149.09,627685.03,4908,155.06,761058.45,Central Warehouse Project 222,Residential Development,"Lancaster, NY",2025-01-20,2025-07-04,165,318571,Medium,133373.42,21.25,698,16.58,5.97,4.0,Over Budget
P0222,202,Materials,Asphalt,ton,5961,93.95,560050.94,7419,107.05,794217.55,Central Warehouse Project 222,Residential Development,"Lancaster, NY",2025-01-20,2025-07-04,165,318571,Medium,234166.61,41.81,1458,24.46,13.1,13.94,Over Budget
P0222,203,Materials,Topsoil,cubic_yard,10940,37.32,408263.67,10127,38.35,388331.98,Central Warehouse Project 222,Residential Development,"Lancaster, NY",2025-01-20,2025-07-04,165,318571,Medium,-19931.69,-4.88,-813,-7.43,1.03,2.76,On Budget
P0222,300,Equipment,Excavator,hour,6850,139.77,957456.6,6962,141.83,987442.7,Central Warehouse Project 222,Residential Development,"Lancaster, NY",2025-01-20,2025-07-04,165,318571,Medium,29986.1,3.13,112,1.64,2.06,1.47,On Budget
P0222,301,Equipment,Bulldozer,hour,3370,158.1,532810.36,3361,147.69,496397.91,Central Warehouse Project 222,Residential Development,"Lancaster, NY",2025-01-20,2025-07-04,165,318571,Medium,-36412.45,-6.83,-9,-0.27,-10.41,-6.58,Under Budget
P0222,302,Equipment,Loader,hour,6324,114.73,725529.19,5906,126.21,745378.38,Central Warehouse Project 222,Residential Development,"Lancaster, NY",2025-01-20,2025-07-04,165,318571,Medium,19849.19,2.74,-418,-6.61,11.48,10.01,On Budget
P0222,303,Equipment,Compactor,hour,7574,92.83,703070.67,7445,95.11,708099.62,Central Warehouse Project 222,Residential Development,"Lancaster, NY",2025-01-20,2025-07-04,165,318571,Medium,5028.95,0.72,-129,-1.7,2.28,2.46,On Budget
P0222,400,Fuel,Diesel,gallon,8293,3.67,30411.63,9230,3.91,36092.5,Central Warehouse Project 222,Residential Development,"Lancaster, NY",2025-01-20,2025-07-04,165,318571,Medium,5680.87,18.68,937,11.3,0.24,6.54,Over Budget
P0222,500,Subcontractor,Concrete Work,job,6,28393.2,170359.2,7,29891.79,209242.5,Central Warehouse Project 222,Residential Development,"Lancaster, NY",2025-01-20,2025-07-04,165,318571,Medium,38883.3,22.82,1,16.67,1498.59,5.28,Over Budget
P0222,501,Subcontractor,Utility Work,job,8,23450.18,187601.47,8,24244.92,193959.39,Central Warehouse Project 222,Residential Development,"Lancaster, NY",2025-01-20,2025-07-04,165,318571,Medium,6357.92,3.39,0,0.0,794.74,3.39,On Budget
P0223,100,Labor,General Labor,hour,1519,33.75,51258.76,1657,34.2,56665.63,East Warehouse Project 223,Industrial Site,"Cheektowaga, NY",2025-01-21,2026-01-10,354,137883,High,5406.87,10.55,138,9.08,0.45,1.33,Over Budget
P0223,101,Labor,Equipment Operators,hour,5682,39.85,226402.79,6016,40.61,244306.92,East Warehouse Project 223,Industrial Site,"Cheektowaga, NY",2025-01-21,2026-01-10,354,137883,High,17904.13,7.91,334,5.88,0.76,1.91,Watch
P0223,102,Labor,Supervisors,hour,6400,51.51,329649.56,7233,56.35,407571.98,East Warehouse Project 223,Industrial Site,"Cheektowaga, NY",2025-01-21,2026-01-10,354,137883,High,77922.42,23.64,833,13.02,4.84,9.4,Over Budget
P0223,103,Labor,Skilled Labor,hour,2779,50.5,140340.77,2915,50.95,148521.5,East Warehouse Project 223,Industrial Site,"Cheektowaga, NY",2025-01-21,2026-01-10,354,137883,High,8180.73,5.83,136,4.89,0.45,0.89,Watch
P0223,200,Materials,Gravel,ton,571,34.87,19913.3,748,39.51,29553.97,East Warehouse Project 223,Industrial Site,"Cheektowaga, NY",2025-01-21,2026-01-10,354,137883,High,9640.67,48.41,177,31.0,4.64,13.31,Over Budget
P0223,201,Materials,Concrete,cubic_yard,7717,137.72,1062764.32,8723,143.46,1251439.23,East Warehouse Project 223,Industrial Site,"Cheektowaga, NY",2025-01-21,2026-01-10,354,137883,High,188674.91,17.75,1006,13.04,5.74,4.17,Over Budget
P0223,202,Materials,Asphalt,ton,5293,92.2,488027.09,6108,99.98,610648.97,East Warehouse Project 223,Industrial Site,"Cheektowaga, NY",2025-01-21,2026-01-10,354,137883,High,122621.88,25.13,815,15.4,7.78,8.44,Over Budget
P0223,203,Materials,Topsoil,cubic_yard,8306,37.36,310352.66,8223,37.39,307479.25,East Warehouse Project 223,Industrial Site,"Cheektowaga, NY",2025-01-21,2026-01-10,354,137883,High,-2873.41,-0.93,-83,-1.0,0.03,0.08,On Budget
P0223,300,Equipment,Excavator,hour,1500,145.41,218110.86,1659,149.32,247714.47,East Warehouse Project 223,Industrial Site,"Cheektowaga, NY",2025-01-21,2026-01-10,354,137883,High,29603.61,13.57,159,10.6,3.91,2.69,Over Budget
P0223,301,Equipment,Bulldozer,hour,1304,144.89,188938.59,1232,146.41,180376.7,East Warehouse Project 223,Industrial Site,"Cheektowaga, NY",2025-01-21,2026-01-10,354,137883,High,-8561.89,-4.53,-72,-5.52,1.52,1.05,On Budget
P0223,302,Equipment,Loader,hour,895,122.42,109567.06,999,116.7,116582.34,East Warehouse Project 223,Industrial Site,"Cheektowaga, NY",2025-01-21,2026-01-10,354,137883,High,7015.28,6.4,104,11.62,-5.72,-4.67,Watch
P0223,303,Equipment,Compactor,hour,3835,93.51,358621.65,4105,93.09,382134.82,East Warehouse Project 223,Industrial Site,"Cheektowaga, NY",2025-01-21,2026-01-10,354,137883,High,23513.17,6.56,270,7.04,-0.42,-0.45,Watch
P0223,400,Fuel,Diesel,gallon,31218,3.96,123730.34,35348,4.22,149319.34,East Warehouse Project 223,Industrial Site,"Cheektowaga, NY",2025-01-21,2026-01-10,354,137883,High,25589.0,20.68,4130,13.23,0.26,6.57,Over Budget
P0223,500,Subcontractor,Concrete Work,job,2,30201.01,60402.01,2,30559.9,61119.8,East Warehouse Project 223,Industrial Site,"Cheektowaga, NY",2025-01-21,2026-01-10,354,137883,High,717.79,1.19,0,0.0,358.89,1.19,On Budget
P0223,501,Subcontractor,Utility Work,job,2,22678.02,45356.04,2,23468.86,46937.72,East Warehouse Project 223,Industrial Site,"Cheektowaga, NY",2025-01-21,2026-01-10,354,137883,High,1581.68,3.49,0,0.0,790.84,3.49,On Budget
P0224,100,Labor,General Labor,hour,10002,33.04,330427.61,11400,35.81,408216.01,North Commercial Project 224,Residential Development,"Lancaster, NY",2024-04-22,2025-02-11,295,402952,Medium,77788.4,23.54,1398,13.98,2.77,8.38,Over Budget
P0224,101,Labor,Equipment Operators,hour,12814,42.08,539175.16,12671,43.32,548871.46,North Commercial Project 224,Residential Development,"Lancaster, NY",2024-04-22,2025-02-11,295,402952,Medium,9696.3,1.8,-143,-1.12,1.24,2.95,On Budget
P0224,102,Labor,Supervisors,hour,2792,53.07,148174.81,2566,54.94,140969.65,North Commercial Project 224,Residential Development,"Lancaster, NY",2024-04-22,2025-02-11,295,402952,Medium,-7205.16,-4.86,-226,-8.09,1.87,3.52,On Budget
P0224,103,Labor,Skilled Labor,hour,4419,51.23,226372.15,4719,51.37,242402.02,North Commercial Project 224,Residential Development,"Lancaster, NY",2024-04-22,2025-02-11,295,402952,Medium,16029.87,7.08,300,6.79,0.14,0.27,Watch
P0224,200,Materials,Gravel,ton,12337,32.2,397219.08,12475,32.49,405324.07,North Commercial Project 224,Residential Development,"Lancaster, NY",2024-04-22,2025-02-11,295,402952,Medium,8104.99,2.04,138,1.12,0.29,0.9,On Budget
P0224,201,Materials,Concrete,cubic_yard,3454,145.78,503539.43,3733,144.02,537615.4,North Commercial Project 224,Residential Development,"Lancaster, NY",2024-04-22,2025-02-11,295,402952,Medium,34075.97,6.77,279,8.08,-1.76,-1.21,Watch
P0224,202,Materials,Asphalt,ton,13607,95.36,1297555.78,12368,93.89,1161189.26,North Commercial Project 224,Residential Development,"Lancaster, NY",2024-04-22,2025-02-11,295,402952,Medium,-136366.52,-10.51,-1239,-9.11,-1.47,-1.54,Under Budget
P0224,203,Materials,Topsoil,cubic_yard,13905,39.87,554391.62,14200,41.32,586790.42,North Commercial Project 224,Residential Development,"Lancaster, NY",2024-04-22,2025-02-11,295,402952,Medium,32398.8,5.84,295,2.12,1.45,3.64,Watch
P0224,300,Equipment,Excavator,hour,853,145.74,124315.36,847,151.73,128517.37,North Commercial Project 224,Residential Development,"Lancaster, NY",2024-04-22,2025-02-11,295,402952,Medium,4202.01,3.38,-6,-0.7,5.99,4.11,On Budget
P0224,301,Equipment,Bulldozer,hour,1423,155.37,221097.35,1567,167.34,262216.8,North Commercial Project 224,Residential Development,"Lancaster, NY",2024-04-22,2025-02-11,295,402952,Medium,41119.45,18.6,144,10.12,11.97,7.7,Over Budget
P0224,302,Equipment,Loader,hour,7725,114.76,886511.73,7568,116.28,880016.21,North Commercial Project 224,Residential Development,"Lancaster, NY",2024-04-22,2025-02-11,295,402952,Medium,-6495.52,-0.73,-157,-2.03,1.52,1.32,On Budget
P0224,303,Equipment,Compactor,hour,2358,99.47,234547.56,2283,99.04,226117.37,North Commercial Project 224,Residential Development,"Lancaster, NY",2024-04-22,2025-02-11,295,402952,Medium,-8430.19,-3.59,-75,-3.18,-0.43,-0.43,On Budget
P0224,400,Fuel,Diesel,gallon,6076,4.13,25068.25,5914,4.16,24575.09,North Commercial Project 224,Residential Development,"Lancaster, NY",2024-04-22,2025-02-11,295,402952,Medium,-493.16,-1.97,-162,-2.67,0.03,0.73,On Budget
P0224,500,Subcontractor,Concrete Work,job,6,25880.13,155280.75,7,27775.89,194431.23,North Commercial Project 224,Residential Development,"Lancaster, NY",2024-04-22,2025-02-11,295,402952,Medium,39150.48,25.21,1,16.67,1895.76,7.33,Over Budget
P0224,501,Subcontractor,Utility Work,job,6,21304.52,127827.1,6,21291.82,127750.91,North Commercial Project 224,Residential Development,"Lancaster, NY",2024-04-22,2025-02-11,295,402952,Medium,-76.19,-0.06,0,0.0,-12.7,-0.06,On Budget
P0225,100,Labor,General Labor,hour,4006,30.55,122377.27,3913,31.17,121952.87,West Warehouse Project 225,Warehouse Development,"Buffalo, NY",2025-09-04,2026-07-13,312,127221,Low,-424.4,-0.35,-93,-2.32,0.62,2.03,On Budget
P0225,101,Labor,Equipment Operators,hour,1894,45.36,85905.26,2141,49.35,105648.67,West Warehouse Project 225,Warehouse Development,"Buffalo, NY",2025-09-04,2026-07-13,312,127221,Low,19743.41,22.98,247,13.04,3.99,8.8,Over Budget
P0225,102,Labor,Supervisors,hour,2004,52.89,106000.05,2168,51.15,110883.51,West Warehouse Project 225,Warehouse Development,"Buffalo, NY",2025-09-04,2026-07-13,312,127221,Low,4883.46,4.61,164,8.18,-1.74,-3.29,On Budget
P0225,103,Labor,Skilled Labor,hour,4143,50.22,208047.31,4367,53.42,233303.35,West Warehouse Project 225,Warehouse Development,"Buffalo, NY",2025-09-04,2026-07-13,312,127221,Low,25256.04,12.14,224,5.41,3.2,6.37,Over Budget
P0225,200,Materials,Gravel,ton,4853,36.21,175713.79,4760,37.79,179874.55,West Warehouse Project 225,Warehouse Development,"Buffalo, NY",2025-09-04,2026-07-13,312,127221,Low,4160.76,2.37,-93,-1.92,1.58,4.36,On Budget
P0225,201,Materials,Concrete,cubic_yard,3869,135.14,522868.19,4239,132.69,562453.87,West Warehouse Project 225,Warehouse Development,"Buffalo, NY",2025-09-04,2026-07-13,312,127221,Low,39585.68,7.57,370,9.56,-2.45,-1.81,Watch
P0225,202,Materials,Asphalt,ton,3135,86.22,270307.75,3348,89.11,298345.26,West Warehouse Project 225,Warehouse Development,"Buffalo, NY",2025-09-04,2026-07-13,312,127221,Low,28037.51,10.37,213,6.79,2.89,3.35,Over Budget
P0225,203,Materials,Topsoil,cubic_yard,480,36.76,17643.58,509,35.86,18252.14,West Warehouse Project 225,Warehouse Development,"Buffalo, NY",2025-09-04,2026-07-13,312,127221,Low,608.56,3.45,29,6.04,-0.9,-2.45,On Budget
P0225,300,Equipment,Excavator,hour,850,137.15,116578.58,835,145.87,121801.97,West Warehouse Project 225,Warehouse Development,"Buffalo, NY",2025-09-04,2026-07-13,312,127221,Low,5223.39,4.48,-15,-1.76,8.72,6.36,On Budget
P0225,301,Equipment,Bulldozer,hour,1334,147.58,196867.33,1611,160.41,258415.93,West Warehouse Project 225,Warehouse Development,"Buffalo, NY",2025-09-04,2026-07-13,312,127221,Low,61548.6,31.26,277,20.76,12.83,8.69,Over Budget
P0225,302,Equipment,Loader,hour,1573,128.53,202171.52,1621,127.7,207006.09,West Warehouse Project 225,Warehouse Development,"Buffalo, NY",2025-09-04,2026-07-13,312,127221,Low,4834.57,2.39,48,3.05,-0.83,-0.65,On Budget
P0225,303,Equipment,Compactor,hour,218,97.25,21200.68,256,105.92,27115.64,West Warehouse Project 225,Warehouse Development,"Buffalo, NY",2025-09-04,2026-07-13,312,127221,Low,5914.96,27.9,38,17.43,8.67,8.92,Over Budget
P0225,400,Fuel,Diesel,gallon,1540,4.02,6196.64,1803,4.09,7367.09,West Warehouse Project 225,Warehouse Development,"Buffalo, NY",2025-09-04,2026-07-13,312,127221,Low,1170.45,18.89,263,17.08,0.07,1.74,Over Budget
P0225,500,Subcontractor,Concrete Work,job,2,29722.37,59444.74,2,30659.39,61318.78,West Warehouse Project 225,Warehouse Development,"Buffalo, NY",2025-09-04,2026-07-13,312,127221,Low,1874.04,3.15,0,0.0,937.02,3.15,On Budget
P0225,501,Subcontractor,Utility Work,job,3,21296.64,63889.92,3,23389.84,70169.52,West Warehouse Project 225,Warehouse Development,"Buffalo, NY",2025-09-04,2026-07-13,312,127221,Low,6279.6,9.83,0,0.0,2093.2,9.83,Watch
P0226,100,Labor,General Labor,hour,2402,31.65,76024.12,3135,36.24,113598.46,North Municipal Project 226,Municipal Improvement,"Buffalo, NY",2025-09-16,2026-02-04,141,275669,Low,37574.34,49.42,733,30.52,4.59,14.5,Over Budget
P0226,101,Labor,Equipment Operators,hour,6433,41.39,266274.62,7002,38.79,271581.69,North Municipal Project 226,Municipal Improvement,"Buffalo, NY",2025-09-16,2026-02-04,141,275669,Low,5307.07,1.99,569,8.85,-2.6,-6.28,On Budget
P0226,102,Labor,Supervisors,hour,6742,56.02,377691.0,6648,54.79,364247.48,North Municipal Project 226,Municipal Improvement,"Buffalo, NY",2025-09-16,2026-02-04,141,275669,Low,-13443.52,-3.56,-94,-1.39,-1.23,-2.2,On Budget
P0226,103,Labor,Skilled Labor,hour,6315,51.11,322784.53,6806,52.65,358341.55,North Municipal Project 226,Municipal Improvement,"Buffalo, NY",2025-09-16,2026-02-04,141,275669,Low,35557.02,11.02,491,7.78,1.54,3.01,Over Budget
P0226,200,Materials,Gravel,ton,11707,35.9,420310.07,11076,37.46,414931.07,North Municipal Project 226,Municipal Improvement,"Buffalo, NY",2025-09-16,2026-02-04,141,275669,Low,-5379.0,-1.28,-631,-5.39,1.56,4.35,On Budget
P0226,201,Materials,Concrete,cubic_yard,1567,154.11,241497.6,1541,148.62,229019.23,North Municipal Project 226,Municipal Improvement,"Buffalo, NY",2025-09-16,2026-02-04,141,275669,Low,-12478.37,-5.17,-26,-1.66,-5.49,-3.56,Under Budget
P0226,202,Materials,Asphalt,ton,11409,97.33,1110453.03,15356,105.78,1624431.88,North Municipal Project 226,Municipal Improvement,"Buffalo, NY",2025-09-16,2026-02-04,141,275669,Low,513978.85,46.29,3947,34.6,8.45,8.68,Over Budget
P0226,203,Materials,Topsoil,cubic_yard,8219,39.29,322949.77,8214,41.03,337050.73,North Municipal Project 226,Municipal Improvement,"Buffalo, NY",2025-09-16,2026-02-04,141,275669,Low,14100.96,4.37,-5,-0.06,1.74,4.43,On Budget
P0226,300,Equipment,Excavator,hour,3853,132.7,511308.66,3437,141.32,485731.13,North Municipal Project 226,Municipal Improvement,"Buffalo, NY",2025-09-16,2026-02-04,141,275669,Low,-25577.53,-5.0,-416,-10.8,8.62,6.5,Under Budget
P0226,301,Equipment,Bulldozer,hour,2843,147.77,420101.26,2829,159.72,451856.74,North Municipal Project 226,Municipal Improvement,"Buffalo, NY",2025-09-16,2026-02-04,141,275669,Low,31755.48,7.56,-14,-0.49,11.95,8.09,Watch
P0226,302,Equipment,Loader,hour,5732,111.5,639110.82,5682,114.11,648397.71,North Municipal Project 226,Municipal Improvement,"Buffalo, NY",2025-09-16,2026-02-04,141,275669,Low,9286.89,1.45,-50,-0.87,2.61,2.34,On Budget
P0226,303,Equipment,Compactor,hour,1497,101.16,151442.88,1348,97.12,130919.24,North Municipal Project 226,Municipal Improvement,"Buffalo, NY",2025-09-16,2026-02-04,141,275669,Low,-20523.64,-13.55,-149,-9.95,-4.04,-3.99,Under Budget
P0226,400,Fuel,Diesel,gallon,41885,3.77,157826.5,43521,3.55,154655.32,North Municipal Project 226,Municipal Improvement,"Buffalo, NY",2025-09-16,2026-02-04,141,275669,Low,-3171.18,-2.01,1636,3.91,-0.22,-5.84,On Budget
P0226,500,Subcontractor,Concrete Work,job,2,29456.14,58912.27,2,30079.03,60158.06,North Municipal Project 226,Municipal Improvement,"Buffalo, NY",2025-09-16,2026-02-04,141,275669,Low,1245.79,2.11,0,0.0,622.89,2.11,On Budget
P0226,501,Subcontractor,Utility Work,job,3,21032.69,63098.08,3,21902.97,65708.9,North Municipal Project 226,Municipal Improvement,"Buffalo, NY",2025-09-16,2026-02-04,141,275669,Low,2610.82,4.14,0,0.0,870.28,4.14,On Budget
P0227,100,Labor,General Labor,hour,7294,34.48,251518.72,8440,38.17,322156.93,Central Road Project 227,Warehouse Development,"Buffalo, NY",2024-03-21,2024-11-09,233,540134,Low,70638.21,28.08,1146,15.71,3.69,10.7,Over Budget
P0227,101,Labor,Equipment Operators,hour,20916,42.91,897607.9,20303,45.1,915673.46,Central Road Project 227,Warehouse Development,"Buffalo, NY",2024-03-21,2024-11-09,233,540134,Low,18065.56,2.01,-613,-2.93,2.19,5.1,On Budget
P0227,102,Labor,Supervisors,hour,20443,55.28,1130016.55,20524,55.11,1131075.31,Central Road Project 227,Warehouse Development,"Buffalo, NY",2024-03-21,2024-11-09,233,540134,Low,1058.76,0.09,81,0.4,-0.17,-0.31,On Budget
P0227,103,Labor,Skilled Labor,hour,11112,47.34,526029.02,10773,47.19,508412.55,Central Road Project 227,Warehouse Development,"Buffalo, NY",2024-03-21,2024-11-09,233,540134,Low,-17616.47,-3.35,-339,-3.05,-0.15,-0.32,On Budget
P0227,200,Materials,Gravel,ton,13566,34.63,469731.99,14655,37.86,554840.24,Central Road Project 227,Warehouse Development,"Buffalo, NY",2024-03-21,2024-11-09,233,540134,Low,85108.25,18.12,1089,8.03,3.23,9.33,Over Budget
P0227,201,Materials,Concrete,cubic_yard,2251,154.23,347172.88,2151,160.54,345332.24,Central Road Project 227,Warehouse Development,"Buffalo, NY",2024-03-21,2024-11-09,233,540134,Low,-1840.64,-0.53,-100,-4.44,6.31,4.09,On Budget
P0227,202,Materials,Asphalt,ton,18994,87.29,1658032.73,20088,87.34,1754492.31,Central Road Project 227,Warehouse Development,"Buffalo, NY",2024-03-21,2024-11-09,233,540134,Low,96459.58,5.82,1094,5.76,0.05,0.06,Watch
P0227,203,Materials,Topsoil,cubic_yard,19769,37.22,735840.45,20667,38.42,794067.47,Central Road Project 227,Warehouse Development,"Buffalo, NY",2024-03-21,2024-11-09,233,540134,Low,58227.02,7.91,898,4.54,1.2,3.22,Watch
P0227,300,Equipment,Excavator,hour,7335,144.23,1057941.13,7342,145.12,1065466.95,Central Road Project 227,Warehouse Development,"Buffalo, NY",2024-03-21,2024-11-09,233,540134,Low,7525.82,0.71,7,0.1,0.89,0.62,On Budget
P0227,301,Equipment,Bulldozer,hour,7840,152.71,1197220.18,8696,162.24,1410864.63,Central Road Project 227,Warehouse Development,"Buffalo, NY",2024-03-21,2024-11-09,233,540134,Low,213644.45,17.85,856,10.92,9.53,6.24,Over Budget
P0227,302,Equipment,Loader,hour,1797,110.47,198507.57,1723,109.53,188714.87,Central Road Project 227,Warehouse Development,"Buffalo, NY",2024-03-21,2024-11-09,233,540134,Low,-9792.7,-4.93,-74,-4.12,-0.94,-0.85,On Budget
P0227,303,Equipment,Compactor,hour,8155,100.37,818531.39,8615,100.73,867749.74,Central Road Project 227,Warehouse Development,"Buffalo, NY",2024-03-21,2024-11-09,233,540134,Low,49218.35,6.01,460,5.64,0.36,0.36,Watch
P0227,400,Fuel,Diesel,gallon,49117,3.78,185505.75,52353,4.1,214611.96,Central Road Project 227,Warehouse Development,"Buffalo, NY",2024-03-21,2024-11-09,233,540134,Low,29106.21,15.69,3236,6.59,0.32,8.47,Over Budget
P0227,500,Subcontractor,Concrete Work,job,11,28573.52,314308.72,10,30164.01,301640.12,Central Road Project 227,Warehouse Development,"Buffalo, NY",2024-03-21,2024-11-09,233,540134,Low,-12668.6,-4.03,-1,-9.09,1590.49,5.57,On Budget
P0227,501,Subcontractor,Utility Work,job,7,20543.91,143807.34,7,21921.86,153453.05,Central Road Project 227,Warehouse Development,"Buffalo, NY",2024-03-21,2024-11-09,233,540134,Low,9645.71,6.71,0,0.0,1377.95,6.71,Watch
