project_id,cost_code,category,subcategory,unit,actual_quantity,actual_unit_cost,actual_cost
P0258,100,Labor,General Labor,hour,2515,34.27,86179.78
P0258,101,Labor,Equipment Operators,hour,18696,44.67,835062.88
P0258,102,Labor,Supervisors,hour,12493,56.21,702252.88
P0258,103,Labor,Skilled Labor,hour,8892,44.39,394696.08
P0258,200,Materials,Gravel,ton,20296,35.59,722420.32
P0258,201,Materials,Concrete,cubic_yard,15045,135.16,2033516.06
P0258,202,Materials,Asphalt,ton,2262,103.63,234414.96
P0258,203,Materials,Topsoil,cubic_yard,15845,38.97,617481.4
P0258,300,Equipment,Excavator,hour,11674,142.69,1665820.69
P0258,301,Equipment,Bulldozer,hour,3504,161.55,566063.59
P0258,302,Equipment,Loader,hour,9840,112.96,1111544.01
P0258,303,Equipment,Compactor,hour,7420,98.32,729537.61
P0258,400,Fuel,Diesel,gallon,21009,3.96,83104.32
P0258,500,Subcontractor,Concrete Work,job,8,30817.01,246536.09
P0258,501,Subcontractor,Utility Work,job,10,22767.84,227678.39
P0259,100,Labor,General Labor,hour,1554,31.57,49064.18
P0259,101,Labor,Equipment Operators,hour,3279,41.61,136441.98
P0259,102,Labor,Supervisors,hour,2157,48.08,103707.6
P0259,103,Labor,Skilled Labor,hour,2357,55.01,129667.08
P0259,200,Materials,Gravel,ton,292,35.21,10282.34
P0259,201,Materials,Concrete,cubic_yard,639,139.75,89300.61
P0259,202,Materials,Asphalt,ton,3238,94.94,307429.48
P0259,203,Materials,Topsoil,cubic_yard,2308,38.79,89535.9
P0259,300,Equipment,Excavator,hour,1643,136.23,223827.77
P0259,301,Equipment,Bulldozer,hour,223,146.83,32743.22
P0259,302,Equipment,Loader,hour,126,132.03,16635.58
P0259,303,Equipment,Compactor,hour,1348,103.22,139137.97
P0259,400,Fuel,Diesel,gallon,4352,3.82,16628.26
P0259,500,Subcontractor,Concrete Work,job,2,29389.53,58779.06
P0259,501,Subcontractor,Utility Work,job,1,21720.35,21720.35
P0260,100,Labor,General Labor,hour,15038,32.02,481476.44
P0260,101,Labor,Equipment Operators,hour,15620,45.59,712106.95
P0260,102,Labor,Supervisors,hour,14440,56.33,813404.87
P0260,103,Labor,Skilled Labor,hour,15020,47.88,719201.49
P0260,200,Materials,Gravel,ton,5794,32.89,190588.66
P0260,201,Materials,Concrete,cubic_yard,10630,159.84,1699071.99
P0260,202,Materials,Asphalt,ton,4982,90.86,452646.66
P0260,203,Materials,Topsoil,cubic_yard,12964,39.4,510764.55
P0260,300,Equipment,Excavator,hour,6254,130.29,814823.0
P0260,301,Equipment,Bulldozer,hour,3409,156.64,533970.32
P0260,302,Equipment,Loader,hour,2889,112.73,325676.38
P0260,303,Equipment,Compactor,hour,7680,105.45,809866.2
P0260,400,Fuel,Diesel,gallon,8391,4.09,34281.89
P0260,500,Subcontractor,Concrete Work,job,3,29129.19,87387.57
P0260,501,Subcontractor,Utility Work,job,3,23572.23,70716.68
P0261,100,Labor,General Labor,hour,11403,33.02,376501.0
P0261,101,Labor,Equipment Operators,hour,3649,42.84,156315.53
P0261,102,Labor,Supervisors,hour,6646,65.77,437125.23
P0261,103,Labor,Skilled Labor,hour,2051,49.16,100830.46
P0261,200,Materials,Gravel,ton,2814,36.54,102812.32
P0261,201,Materials,Concrete,cubic_yard,7736,149.31,1155068.7
P0261,202,Materials,Asphalt,ton,12381,100.18,1240337.2
P0261,203,Materials,Topsoil,cubic_yard,3048,37.58,114555.25
P0261,300,Equipment,Excavator,hour,5455,124.58,679573.07
P0261,301,Equipment,Bulldozer,hour,1441,153.68,221447.0
P0261,302,Equipment,Loader,hour,6526,129.74,846682.88
P0261,303,Equipment,Compactor,hour,4306,85.26,367144.84
P0261,400,Fuel,Diesel,gallon,17676,4.15,73438.05
P0261,500,Subcontractor,Concrete Work,job,1,30405.47,30405.47
P0261,501,Subcontractor,Utility Work,job,6,20478.03,122868.18
P0262,100,Labor,General Labor,hour,12756,35.52,453060.48
P0262,101,Labor,Equipment Operators,hour,17101,41.15,703630.51
P0262,102,Labor,Supervisors,hour,6527,64.3,419712.92
P0262,103,Labor,Skilled Labor,hour,5351,47.91,256356.71
P0262,200,Materials,Gravel,ton,27991,38.75,1084616.34
P0262,201,Materials,Concrete,cubic_yard,10312,141.48,1458893.73
P0262,202,Materials,Asphalt,ton,20056,109.44,2194885.93
P0262,203,Materials,Topsoil,cubic_yard,1530,40.16,61442.54
P0262,300,Equipment,Excavator,hour,6741,135.89,916018.61
P0262,301,Equipment,Bulldozer,hour,11608,157.7,1830547.27
P0262,302,Equipment,Loader,hour,6195,118.45,733802.57
P0262,303,Equipment,Compactor,hour,3294,108.73,358156.75
P0262,400,Fuel,Diesel,gallon,37166,4.06,150900.83
P0262,500,Subcontractor,Concrete Work,job,10,25159.28,251592.81
P0262,501,Subcontractor,Utility Work,job,2,23484.08,46968.17
P0263,100,Labor,General Labor,hour,6619,34.05,225404.81
P0263,101,Labor,Equipment Operators,hour,10514,40.42,425024.64
P0263,102,Labor,Supervisors,hour,7878,54.78,431561.75
P0263,103,Labor,Skilled Labor,hour,16499,50.82,838551.33
P0263,200,Materials,Gravel,ton,19667,31.25,614542.09
P0263,201,Materials,Concrete,cubic_yard,2926,155.49,454953.09
P0263,202,Materials,Asphalt,ton,6454,104.43,673982.63
P0263,203,Materials,Topsoil,cubic_yard,12324,39.57,487665.6
P0263,300,Equipment,Excavator,hour,9862,148.8,1467490.81
P0263,301,Equipment,Bulldozer,hour,5726,165.2,945917.05
P0263,302,Equipment,Loader,hour,2229,132.81,296029.28
P0263,303,Equipment,Compactor,hour,1553,85.94,133466.08
P0263,400,Fuel,Diesel,gallon,76440,3.74,285638.45
P0263,500,Subcontractor,Concrete Work,job,8,26343.4,210747.18
P0263,501,Subcontractor,Utility Work,job,9,20930.1,188370.91
P0264,100,Labor,General Labor,hour,2718,30.35,82490.08
P0264,101,Labor,Equipment Operators,hour,2221,45.58,101224.16
P0264,102,Labor,Supervisors,hour,7603,64.17,487875.78
P0264,103,Labor,Skilled Labor,hour,1352,51.54,69676.55
P0264,200,Materials,Gravel,ton,5303,34.03,180477.62
P0264,201,Materials,Concrete,cubic_yard,1665,152.88,254539.41
P0264,202,Materials,Asphalt,ton,8321,96.11,799734.23
P0264,203,Materials,Topsoil,cubic_yard,8854,36.98,327409.09
P0264,300,Equipment,Excavator,hour,2594,142.55,369764.64
P0264,301,Equipment,Bulldozer,hour,1171,153.72,180007.89
P0264,302,Equipment,Loader,hour,2590,126.74,328258.63
P0264,303,Equipment,Compactor,hour,4630,97.9,453267.81
P0264,400,Fuel,Diesel,gallon,30879,4.2,129580.65
P0264,500,Subcontractor,Concrete Work,job,2,29271.09,58542.18
P0264,501,Subcontractor,Utility Work,job,4,21999.97,87999.86
P0265,100,Labor,General Labor,hour,10460,31.26,326974.28
P0265,101,Labor,Equipment Operators,hour,11699,42.96,502567.89
P0265,102,Labor,Supervisors,hour,9068,52.63,477225.83
P0265,103,Labor,Skilled Labor,hour,13989,55.03,769817.83
P0265,200,Materials,Gravel,ton,2145,34.24,73453.46
P0265,201,Materials,Concrete,cubic_yard,1596,153.22,244537.52
P0265,202,Materials,Asphalt,ton,8048,99.38,799841.17
P0265,203,Materials,Topsoil,cubic_yard,6139,36.46,223837.4
P0265,300,Equipment,Excavator,hour,1637,142.84,233834.56
P0265,301,Equipment,Bulldozer,hour,3113,157.2,489376.38
P0265,302,Equipment,Loader,hour,5745,118.62,681475.57
P0265,303,Equipment,Compactor,hour,2254,91.27,205723.82
P0265,400,Fuel,Diesel,gallon,26471,3.87,102509.28
P0265,500,Subcontractor,Concrete Work,job,3,29589.33,88767.98
P0265,501,Subcontractor,Utility Work,job,7,24013.09,168091.66
P0266,100,Labor,General Labor,hour,24590,36.48,897064.04
P0266,101,Labor,Equipment Operators,hour,6379,41.03,261734.86
P0266,102,Labor,Supervisors,hour,16487,65.05,1072544.19
P0266,103,Labor,Skilled Labor,hour,22010,50.55,1112712.53
P0266,200,Materials,Gravel,ton,19129,35.49,678818.27
P0266,201,Materials,Concrete,cubic_yard,1682,148.61,249968.21
P0266,202,Materials,Asphalt,ton,6446,95.57,616046.7
P0266,203,Materials,Topsoil,cubic_yard,25696,38.34,985307.54
P0266,300,Equipment,Excavator,hour,9765,144.48,1410838.66
P0266,301,Equipment,Bulldozer,hour,5176,155.56,805168.51
P0266,302,Equipment,Loader,hour,1632,110.2,179845.42
P0266,303,Equipment,Compactor,hour,3092,97.76,302277.77
P0266,400,Fuel,Diesel,gallon,66549,3.64,242212.41
P0266,500,Subcontractor,Concrete Work,job,9,32749.99,294749.89
P0266,501,Subcontractor,Utility Work,job,7,22039.51,154276.56
P0267,100,Labor,General Labor,hour,23986,31.42,753594.05
P0267,101,Labor,Equipment Operators,hour,8891,45.38,403484.31
P0267,102,Labor,Supervisors,hour,5458,57.74,315160.13
P0267,103,Labor,Skilled Labor,hour,16027,44.45,712400.3
P0267,200,Materials,Gravel,ton,1777,35.51,63095.66
P0267,201,Materials,Concrete,cubic_yard,17608,164.79,2901590.08
P0267,202,Materials,Asphalt,ton,2043,98.7,201648.14
P0267,203,Materials,Topsoil,cubic_yard,19152,36.22,693626.01
P0267,300,Equipment,Excavator,hour,7617,140.98,1073841.96
P0267,301,Equipment,Bulldozer,hour,10738,169.39,1818921.57
P0267,302,Equipment,Loader,hour,1432,126.65,181369.44
P0267,303,Equipment,Compactor,hour,9593,91.86,881194.19
P0267,400,Fuel,Diesel,gallon,35950,4.08,146582.78
P0267,500,Subcontractor,Concrete Work,job,7,27291.6,191041.22
P0267,501,Subcontractor,Utility Work,job,4,21344.18,85376.73
P0268,100,Labor,General Labor,hour,6813,32.69,222698.15
P0268,101,Labor,Equipment Operators,hour,9712,38.79,376760.88
P0268,102,Labor,Supervisors,hour,15174,55.09,835901.24
P0268,103,Labor,Skilled Labor,hour,5043,45.87,231340.34
P0268,200,Materials,Gravel,ton,15754,39.04,615078.99
P0268,201,Materials,Concrete,cubic_yard,10271,155.32,1595241.78
P0268,202,Materials,Asphalt,ton,6765,86.36,584242.57
P0268,203,Materials,Topsoil,cubic_yard,8135,36.69,298473.93
P0268,300,Equipment,Excavator,hour,7463,152.74,1139930.47
P0268,301,Equipment,Bulldozer,hour,3091,150.12,464034.61
P0268,302,Equipment,Loader,hour,5801,117.79,683276.47
P0268,303,Equipment,Compactor,hour,1783,105.5,188101.91
P0268,400,Fuel,Diesel,gallon,12401,4.23,52503.69
P0268,500,Subcontractor,Concrete Work,job,1,29716.81,29716.81
P0268,501,Subcontractor,Utility Work,job,1,21182.21,21182.21
P0269,100,Labor,General Labor,hour,17589,31.95,562022.45
P0269,101,Labor,Equipment Operators,hour,20754,39.64,822746.08
P0269,102,Labor,Supervisors,hour,14772,59.86,884289.32
P0269,103,Labor,Skilled Labor,hour,17447,48.01,837650.06
P0269,200,Materials,Gravel,ton,15073,32.45,489161.57
P0269,201,Materials,Concrete,cubic_yard,5832,135.97,792974.42
P0269,202,Materials,Asphalt,ton,16851,100.31,1690388.42
P0269,203,Materials,Topsoil,cubic_yard,12164,42.04,511389.92
P0269,300,Equipment,Excavator,hour,8173,134.2,1096844.15
P0269,301,Equipment,Bulldozer,hour,6191,157.36,974222.58
P0269,302,Equipment,Loader,hour,1815,126.74,230024.23
P0269,303,Equipment,Compactor,hour,6881,103.81,714299.42
P0269,400,Fuel,Diesel,gallon,62380,4.03,251196.03
P0269,500,Subcontractor,Concrete Work,job,12,28937.95,347255.44
P0269,501,Subcontractor,Utility Work,job,6,20823.7,124942.18
P0270,100,Labor,General Labor,hour,1700,33.89,57608.88
P0270,101,Labor,Equipment Operators,hour,2533,45.05,114103.5
P0270,102,Labor,Supervisors,hour,4036,56.97,229933.05
P0270,103,Labor,Skilled Labor,hour,3223,44.22,142505.34
P0270,200,Materials,Gravel,ton,3382,36.12,122165.38
P0270,201,Materials,Concrete,cubic_yard,349,168.13,58678.85
P0270,202,Materials,Asphalt,ton,2010,92.51,185951.51
P0270,203,Materials,Topsoil,cubic_yard,3858,38.21,147425.39
P0270,300,Equipment,Excavator,hour,1785,138.8,247761.19
P0270,301,Equipment,Bulldozer,hour,834,154.13,128547.95
P0270,302,Equipment,Loader,hour,1592,121.37,193224.45
P0270,303,Equipment,Compactor,hour,1222,106.89,130623.16
P0270,400,Fuel,Diesel,gallon,2991,3.47,10380.39
P0270,500,Subcontractor,Concrete Work,job,2,27718.19,55436.39
P0270,501,Subcontractor,Utility Work,job,1,23675.38,23675.38
P0271,100,Labor,General Labor,hour,3989,30.88,123198.44
P0271,101,Labor,Equipment Operators,hour,4843,47.0,227624.21
P0271,102,Labor,Supervisors,hour,1457,58.59,85359.26
P0271,103,Labor,Skilled Labor,hour,3975,44.3,176095.51
P0271,200,Materials,Gravel,ton,5450,33.92,184883.57
P0271,201,Materials,Concrete,cubic_yard,1737,147.99,257062.63
P0271,202,Materials,Asphalt,ton,7469,97.77,730242.48
P0271,203,Materials,Topsoil,cubic_yard,1358,39.0,52962.49
P0271,300,Equipment,Excavator,hour,1561,132.16,206302.94
P0271,301,Equipment,Bulldozer,hour,392,163.66,64154.6
P0271,302,Equipment,Loader,hour,2863,121.51,347895.4
P0271,303,Equipment,Compactor,hour,1296,93.77,121521.63
P0271,400,Fuel,Diesel,gallon,8075,3.56,28761.04
P0271,500,Subcontractor,Concrete Work,job,2,29212.55,58425.1
P0271,501,Subcontractor,Utility Work,job,2,20322.14,40644.29
P0272,100,Labor,General Labor,hour,3833,33.17,127138.11
P0272,101,Labor,Equipment Operators,hour,5257,46.36,243695.6
P0272,102,Labor,Supervisors,hour,4894,57.48,281284.14
P0272,103,Labor,Skilled Labor,hour,1484,46.77,69406.88
P0272,200,Materials,Gravel,ton,956,31.26,29883.0
P0272,201,Materials,Concrete,cubic_yard,330,155.24,51227.92
P0272,202,Materials,Asphalt,ton,324,85.11,27576.99
P0272,203,Materials,Topsoil,cubic_yard,3571,41.08,146679.57
P0272,300,Equipment,Excavator,hour,274,130.97,35886.97
P0272,301,Equipment,Bulldozer,hour,1805,156.33,282171.23
P0272,302,Equipment,Loader,hour,851,117.01,99571.62
P0272,303,Equipment,Compactor,hour,1855,99.07,183776.07
P0272,400,Fuel,Diesel,gallon,15178,3.87,58813.4
P0272,500,Subcontractor,Concrete Work,job,1,30478.11,30478.11
P0272,501,Subcontractor,Utility Work,job,1,22063.66,22063.66
P0273,100,Labor,General Labor,hour,20789,31.69,658898.39
P0273,101,Labor,Equipment Operators,hour,13451,41.98,564680.7
P0273,102,Labor,Supervisors,hour,9653,55.6,536664.48
P0273,103,Labor,Skilled Labor,hour,5280,44.33,234088.29
P0273,200,Materials,Gravel,ton,15462,36.39,562625.8
P0273,201,Materials,Concrete,cubic_yard,13096,145.5,1905474.12
P0273,202,Materials,Asphalt,ton,19370,90.52,1753330.26
P0273,203,Materials,Topsoil,cubic_yard,22565,40.54,914847.91
P0273,300,Equipment,Excavator,hour,7110,138.46,984421.23
P0273,301,Equipment,Bulldozer,hour,632,158.97,100469.63
P0273,302,Equipment,Loader,hour,1335,113.42,151410.44
P0273,303,Equipment,Compactor,hour,7963,98.8,786778.9
P0273,400,Fuel,Diesel,gallon,69875,3.96,276664.55
P0273,500,Subcontractor,Concrete Work,job,10,27185.81,271858.15
P0273,501,Subcontractor,Utility Work,job,4,23221.03,92884.13
P0274,100,Labor,General Labor,hour,12491,34.24,427629.42
P0274,101,Labor,Equipment Operators,hour,13962,41.32,576960.37
P0274,102,Labor,Supervisors,hour,15888,55.56,882803.27
P0274,103,Labor,Skilled Labor,hour,8225,50.51,415458.25
P0274,200,Materials,Gravel,ton,516,31.74,16379.34
P0274,201,Materials,Concrete,cubic_yard,11005,150.86,1660227.41
P0274,202,Materials,Asphalt,ton,11939,101.93,1216948.64
P0274,203,Materials,Topsoil,cubic_yard,2362,38.98,92073.39
P0274,300,Equipment,Excavator,hour,5862,133.02,779778.48
P0274,301,Equipment,Bulldozer,hour,4847,175.65,851352.49
P0274,302,Equipment,Loader,hour,3102,128.3,397975.54
P0274,303,Equipment,Compactor,hour,1704,98.52,167877.58
P0274,400,Fuel,Diesel,gallon,44630,3.74,167057.02
P0274,500,Subcontractor,Concrete Work,job,4,33719.35,134877.4
P0274,501,Subcontractor,Utility Work,job,3,21160.37,63481.1
P0275,100,Labor,General Labor,hour,16142,30.68,495264.45
P0275,101,Labor,Equipment Operators,hour,26349,43.86,1155784.06
P0275,102,Labor,Supervisors,hour,15555,61.04,949411.75
P0275,103,Labor,Skilled Labor,hour,6670,48.94,326450.99
P0275,200,Materials,Gravel,ton,16575,36.11,598508.16
P0275,201,Materials,Concrete,cubic_yard,6039,155.92,941580.99
P0275,202,Materials,Asphalt,ton,27424,88.6,2429631.04
P0275,203,Materials,Topsoil,cubic_yard,13834,40.83,564832.56
P0275,300,Equipment,Excavator,hour,3088,129.83,400926.07
P0275,301,Equipment,Bulldozer,hour,2140,159.32,340938.64
P0275,302,Equipment,Loader,hour,2585,125.36,324064.9
P0275,303,Equipment,Compactor,hour,13240,102.09,1351648.64
P0275,400,Fuel,Diesel,gallon,98162,4.16,408366.47
P0275,500,Subcontractor,Concrete Work,job,6,26368.67,158211.99
P0275,501,Subcontractor,Utility Work,job,10,20393.77,203937.67
P0276,100,Labor,General Labor,hour,3711,31.67,117533.85
P0276,101,Labor,Equipment Operators,hour,2817,42.39,119400.8
P0276,102,Labor,Supervisors,hour,3833,59.05,226339.43
P0276,103,Labor,Skilled Labor,hour,3197,45.85,146567.91
P0276,200,Materials,Gravel,ton,1621,35.09,56888.76
P0276,201,Materials,Concrete,cubic_yard,1387,142.41,197519.28
P0276,202,Materials,Asphalt,ton,4043,104.63,423009.32
P0276,203,Materials,Topsoil,cubic_yard,1858,37.86,70346.39
P0276,300,Equipment,Excavator,hour,977,145.14,141802.46
P0276,301,Equipment,Bulldozer,hour,461,178.55,82310.4
P0276,302,Equipment,Loader,hour,2573,128.58,330834.14
P0276,303,Equipment,Compactor,hour,1262,106.59,134522.8
P0276,400,Fuel,Diesel,gallon,6772,3.78,25600.32
P0276,500,Subcontractor,Concrete Work,job,2,24737.32,49474.65
P0276,501,Subcontractor,Utility Work,job,1,22036.07,22036.07
P0277,100,Labor,General Labor,hour,4068,35.97,146336.09
P0277,101,Labor,Equipment Operators,hour,17351,41.82,725616.5
P0277,102,Labor,Supervisors,hour,15630,55.53,867988.48
P0277,103,Labor,Skilled Labor,hour,15132,46.23,699493.88
P0277,200,Materials,Gravel,ton,18339,37.86,694293.6
P0277,201,Materials,Concrete,cubic_yard,6654,155.22,1032857.47
P0277,202,Materials,Asphalt,ton,5469,91.29,499275.53
P0277,203,Materials,Topsoil,cubic_yard,15583,39.43,614428.95
P0277,300,Equipment,Excavator,hour,6173,124.6,769171.99
P0277,301,Equipment,Bulldozer,hour,6786,141.5,960195.57
P0277,302,Equipment,Loader,hour,7967,121.45,967620.81
P0277,303,Equipment,Compactor,hour,3244,95.95,311270.01
P0277,400,Fuel,Diesel,gallon,21328,3.7,78808.86
P0277,500,Subcontractor,Concrete Work,job,4,27398.86,109595.42
P0277,501,Subcontractor,Utility Work,job,1,23641.6,23641.6
P0278,100,Labor,General Labor,hour,35058,35.91,1258991.85
P0278,101,Labor,Equipment Operators,hour,17243,42.82,738332.0
P0278,102,Labor,Supervisors,hour,21766,61.9,1347223.13
P0278,103,Labor,Skilled Labor,hour,30035,44.38,1333066.96
P0278,200,Materials,Gravel,ton,5055,34.26,173192.08
P0278,201,Materials,Concrete,cubic_yard,31231,151.09,4718819.31
P0278,202,Materials,Asphalt,ton,18295,93.95,1718855.42
P0278,203,Materials,Topsoil,cubic_yard,25868,36.86,953539.03
P0278,300,Equipment,Excavator,hour,7776,147.41,1146222.87
P0278,301,Equipment,Bulldozer,hour,9794,183.62,1798379.87
P0278,302,Equipment,Loader,hour,17266,121.76,2102234.8
P0278,303,Equipment,Compactor,hour,4697,92.04,432304.32
P0278,400,Fuel,Diesel,gallon,59951,4.5,269492.91
P0278,500,Subcontractor,Concrete Work,job,11,32250.63,354756.92
P0278,501,Subcontractor,Utility Work,job,11,23894.53,262839.84
P0279,100,Labor,General Labor,hour,22424,31.76,712113.15
P0279,101,Labor,Equipment Operators,hour,5890,42.27,248987.64
P0279,102,Labor,Supervisors,hour,31256,58.98,1843352.26
P0279,103,Labor,Skilled Labor,hour,26149,52.07,1361519.38
P0279,200,Materials,Gravel,ton,26068,33.1,862841.99
P0279,201,Materials,Concrete,cubic_yard,34615,135.91,4704477.1
P0279,202,Materials,Asphalt,ton,23711,92.62,2196147.17
P0279,203,Materials,Topsoil,cubic_yard,24701,41.1,1015243.19
P0279,300,Equipment,Excavator,hour,6819,137.56,938015.3
P0279,301,Equipment,Bulldozer,hour,12880,165.57,2132518.19
P0279,302,Equipment,Loader,hour,15912,118.5,1885592.78
P0279,303,Equipment,Compactor,hour,15091,102.79,1551276.43
P0279,400,Fuel,Diesel,gallon,130978,3.92,513434.08
P0279,500,Subcontractor,Concrete Work,job,18,30097.56,541756.04
P0279,501,Subcontractor,Utility Work,job,3,23953.44,71860.31
P0280,100,Labor,General Labor,hour,12225,32.57,398189.94
P0280,101,Labor,Equipment Operators,hour,21427,44.09,944753.06
P0280,102,Labor,Supervisors,hour,10178,57.87,588999.22
P0280,103,Labor,Skilled Labor,hour,17245,49.43,852404.29
P0280,200,Materials,Gravel,ton,9439,30.68,289598.46
P0280,201,Materials,Concrete,cubic_yard,10148,149.96,1521770.61
P0280,202,Materials,Asphalt,ton,7440,88.92,661575.55
P0280,203,Materials,Topsoil,cubic_yard,4850,42.68,207010.37
P0280,300,Equipment,Excavator,hour,8878,132.33,1174827.64
P0280,301,Equipment,Bulldozer,hour,4245,169.31,718713.08
P0280,302,Equipment,Loader,hour,8663,121.38,1051539.32
P0280,303,Equipment,Compactor,hour,1097,93.6,102683.79
P0280,400,Fuel,Diesel,gallon,66331,3.73,247391.22
P0280,500,Subcontractor,Concrete Work,job,8,29361.97,234895.79
P0280,501,Subcontractor,Utility Work,job,7,24690.55,172833.83
P0281,100,Labor,General Labor,hour,28389,34.04,966502.16
P0281,101,Labor,Equipment Operators,hour,16548,47.32,782992.02
P0281,102,Labor,Supervisors,hour,16246,61.55,999900.58
P0281,103,Labor,Skilled Labor,hour,29061,50.67,1472516.68
P0281,200,Materials,Gravel,ton,16364,34.04,556957.54
P0281,201,Materials,Concrete,cubic_yard,26427,165.17,4365057.27
P0281,202,Materials,Asphalt,ton,32782,96.76,3172075.32
P0281,203,Materials,Topsoil,cubic_yard,11006,44.14,485754.6
P0281,300,Equipment,Excavator,hour,10370,149.0,1545166.55
P0281,301,Equipment,Bulldozer,hour,8908,157.63,1404156.25
P0281,302,Equipment,Loader,hour,13844,110.88,1534973.59
P0281,303,Equipment,Compactor,hour,1564,110.51,172844.51
