project_id,cost_code,category,subcategory,unit,estimated_quantity,estimated_unit_cost,estimated_cost,actual_quantity,actual_unit_cost,actual_cost,variance,variance_pct,budget_status
P0262,203,Materials,Topsoil,cubic_yard,1540,39.76,61236.89,1530,40.16,61442.54,205.65000000000146,0.33582698272234507,On Budget
P0262,300,Equipment,Excavator,hour,6481,134.96,874686.34,6741,135.89,916018.61,41332.27000000002,4.725381900899473,On Budget
P0262,301,Equipment,Bulldozer,hour,10329,156.01,1611389.84,11608,157.7,1830547.27,219157.42999999993,13.60052201892994,Over Budget
P0262,302,Equipment,Loader,hour,5616,111.39,625549.86,6195,118.45,733802.57,108252.70999999996,17.305208892541348,Over Budget
P0262,303,Equipment,Compactor,hour,2845,99.49,283062.18,3294,108.73,358156.75,75094.57,26.52935478699415,Over Budget
P0262,400,Fuel,Diesel,gallon,30233,3.7,111743.67,37166,4.06,150900.83,39157.15999999999,35.041949132331155,Over Budget
P0262,500,Subcontractor,Concrete Work,job,10,26058.49,260584.89,10,25159.28,251592.81,-8992.080000000016,-3.450729625957981,On Budget
P0262,501,Subcontractor,Utility Work,job,2,22539.04,45078.08,2,23484.08,46968.17,1890.0899999999965,4.192924809574845,On Budget
P0263,100,Labor,General Labor,hour,6634,33.16,219967.27,6619,34.05,225404.81,5437.540000000008,2.471976853647367,On Budget
P0263,101,Labor,Equipment Operators,hour,10649,39.44,420021.12,10514,40.42,425024.64,5003.520000000019,1.1912543826367634,On Budget
P0263,102,Labor,Supervisors,hour,7755,54.08,419361.68,7878,54.78,431561.75,12200.070000000007,2.9092000012972115,On Budget
P0263,103,Labor,Skilled Labor,hour,16271,46.93,763527.05,16499,50.82,838551.33,75024.27999999991,9.826014677541536,Watch
P0263,200,Materials,Gravel,ton,18916,33.42,632181.82,19667,31.25,614542.09,-17639.72999999998,-2.7902937797230525,On Budget
P0263,201,Materials,Concrete,cubic_yard,3115,155.34,483874.58,2926,155.49,454953.09,-28921.48999999999,-5.977063312563349,Under Budget
P0263,202,Materials,Asphalt,ton,6372,99.32,632886.6,6454,104.43,673982.63,41096.03000000003,6.493427100526386,Watch
P0263,203,Materials,Topsoil,cubic_yard,14325,37.75,540839.19,12324,39.57,487665.6,-53173.58999999997,-9.831682130875164,Under Budget
P0263,300,Equipment,Excavator,hour,9815,134.92,1324212.26,9862,148.8,1467490.81,143278.55000000005,10.819908131646512,Over Budget
P0263,301,Equipment,Bulldozer,hour,4953,151.08,748293.67,5726,165.2,945917.05,197623.38,26.409869269641156,Over Budget
P0263,302,Equipment,Loader,hour,2493,128.17,319535.12,2229,132.81,296029.28,-23505.839999999967,-7.356261809343513,Under Budget
P0263,303,Equipment,Compactor,hour,1500,88.2,132304.71,1553,85.94,133466.08,1161.3699999999953,0.8777994373745238,On Budget
P0263,400,Fuel,Diesel,gallon,66299,3.66,242730.77,76440,3.74,285638.45,42907.68000000002,17.677066652901082,Over Budget
P0263,500,Subcontractor,Concrete Work,job,8,26347.41,210779.24,8,26343.4,210747.18,-32.05999999999767,-0.015210226585880884,On Budget
P0263,501,Subcontractor,Utility Work,job,9,20706.56,186359.0,9,20930.1,188370.91,2011.9100000000035,1.0795883214655604,On Budget
P0264,100,Labor,General Labor,hour,2411,30.4,73299.31,2718,30.35,82490.08,9190.770000000004,12.538685561978694,Over Budget
P0264,101,Labor,Equipment Operators,hour,2287,42.96,98241.84,2221,45.58,101224.16,2982.320000000007,3.035692328238159,On Budget
P0264,102,Labor,Supervisors,hour,8359,59.06,493677.94,7603,64.17,487875.78,-5802.159999999974,-1.175292539909718,On Budget
P0264,103,Labor,Skilled Labor,hour,1354,51.43,69642.6,1352,51.54,69676.55,33.94999999999709,0.04874889794464464,On Budget
P0264,200,Materials,Gravel,ton,5455,34.01,185521.58,5303,34.03,180477.62,-5043.959999999992,-2.718799613500485,On Budget
P0264,201,Materials,Concrete,cubic_yard,1477,144.64,213631.31,1665,152.88,254539.41,40908.100000000006,19.148925314365208,Over Budget
P0264,202,Materials,Asphalt,ton,7884,89.0,701677.72,8321,96.11,799734.23,98056.51000000001,13.974579383823105,Over Budget
P0264,203,Materials,Topsoil,cubic_yard,8494,38.62,328053.97,8854,36.98,327409.09,-644.8799999999464,-0.1965774107229815,On Budget
P0264,300,Equipment,Excavator,hour,2497,145.57,363493.7,2594,142.55,369764.64,6270.940000000002,1.7251853333359015,On Budget
P0264,301,Equipment,Bulldozer,hour,1133,158.45,179525.04,1171,153.72,180007.89,482.8500000000058,0.2689596949818286,On Budget
P0264,302,Equipment,Loader,hour,2683,123.12,330318.09,2590,126.74,328258.63,-2059.460000000021,-0.6234778119478774,On Budget
P0264,303,Equipment,Compactor,hour,3551,88.61,314649.36,4630,97.9,453267.81,138618.45,44.05489653625865,Over Budget
P0264,400,Fuel,Diesel,gallon,25390,3.78,95917.64,30879,4.2,129580.65,33663.009999999995,35.095744640923186,Over Budget
P0264,500,Subcontractor,Concrete Work,job,2,28841.36,57682.73,2,29271.09,58542.18,859.4499999999971,1.4899606866734585,On Budget
P0264,501,Subcontractor,Utility Work,job,4,23330.76,93323.06,4,21999.97,87999.86,-5323.199999999997,-5.704056425067928,Under Budget
P0265,100,Labor,General Labor,hour,10829,30.52,330480.35,10460,31.26,326974.28,-3506.069999999949,-1.0609012003285365,On Budget
P0265,101,Labor,Equipment Operators,hour,8810,39.09,344371.76,11699,42.96,502567.89,158196.13,45.93760243290565,Over Budget
P0265,102,Labor,Supervisors,hour,8625,53.06,457672.28,9068,52.63,477225.83,19553.54999999999,4.2723911529009335,On Budget
P0265,103,Labor,Skilled Labor,hour,12317,50.73,624879.91,13989,55.03,769817.83,144937.91999999993,23.194523888598038,Over Budget
P0265,200,Materials,Gravel,ton,2133,31.82,67875.05,2145,34.24,73453.46,5578.4100000000035,8.218645879450554,Watch
P0265,201,Materials,Concrete,cubic_yard,1867,145.37,271413.36,1596,153.22,244537.52,-26875.839999999997,-9.90218020218312,Under Budget
P0265,202,Materials,Asphalt,ton,8452,95.34,805841.99,8048,99.38,799841.17,-6000.819999999949,-0.744664596095315,On Budget
P0265,203,Materials,Topsoil,cubic_yard,5992,35.39,212075.11,6139,36.46,223837.4,11762.290000000008,5.546284993085709,Watch
P0265,300,Equipment,Excavator,hour,1380,130.0,179401.76,1637,142.84,233834.56,54432.79999999999,30.341285392071953,Over Budget
P0265,301,Equipment,Bulldozer,hour,2717,147.66,401187.51,3113,157.2,489376.38,88188.87,21.981958012601137,Over Budget
P0265,302,Equipment,Loader,hour,6216,113.92,708117.12,5745,118.62,681475.57,-26641.550000000047,-3.7623084158733584,On Budget
P0265,303,Equipment,Compactor,hour,2216,93.33,206827.66,2254,91.27,205723.82,-1103.8399999999965,-0.5337003764390104,On Budget
P0265,400,Fuel,Diesel,gallon,24242,3.86,93515.18,26471,3.87,102509.28,8994.100000000006,9.617796811170129,Watch
P0265,500,Subcontractor,Concrete Work,job,3,28667.68,86003.05,3,29589.33,88767.98,2764.929999999993,3.214920866178575,On Budget
P0265,501,Subcontractor,Utility Work,job,7,23642.63,165498.44,7,24013.09,168091.66,2593.220000000001,1.566915071827868,On Budget
P0266,100,Labor,General Labor,hour,23273,34.23,796583.54,24590,36.48,897064.04,100480.5,12.613931239402712,Over Budget
P0266,101,Labor,Equipment Operators,hour,6269,42.24,264794.16,6379,41.03,261734.86,-3059.2999999999884,-1.1553502539481946,On Budget
P0266,102,Labor,Supervisors,hour,12704,58.51,743296.89,16487,65.05,1072544.19,329247.29999999993,44.29553041719305,Over Budget
P0266,103,Labor,Skilled Labor,hour,22260,47.67,1061114.73,22010,50.55,1112712.53,51597.80000000005,4.862603311519392,On Budget
P0266,200,Materials,Gravel,ton,17048,35.09,598163.88,19129,35.49,678818.27,80654.39000000001,13.483661032825989,Over Budget
P0266,201,Materials,Concrete,cubic_yard,1623,144.13,233926.42,1682,148.61,249968.21,16041.789999999979,6.857622153153961,Watch
P0266,202,Materials,Asphalt,ton,6027,89.33,538362.72,6446,95.57,616046.7,77683.97999999998,14.429672990730113,Over Budget
P0266,203,Materials,Topsoil,cubic_yard,23873,40.24,960687.57,25696,38.34,985307.54,24619.97000000009,2.5627447225116162,On Budget
P0266,300,Equipment,Excavator,hour,9879,134.47,1328403.63,9765,144.48,1410838.66,82435.03000000003,6.205570967914325,Watch
P0266,301,Equipment,Bulldozer,hour,4894,145.15,710371.9,5176,155.56,805168.51,94796.60999999999,13.34464524849589,Over Budget
P0266,302,Equipment,Loader,hour,1645,115.44,189893.79,1632,110.2,179845.42,-10048.369999999995,-5.291573779216263,Under Budget
P0266,303,Equipment,Compactor,hour,3077,92.71,285280.76,3092,97.76,302277.77,16997.01000000001,5.957993802316009,Watch
P0266,400,Fuel,Diesel,gallon,67762,3.63,245639.46,66549,3.64,242212.41,-3427.0499999999884,-1.3951545081559733,On Budget
P0266,500,Subcontractor,Concrete Work,job,8,28804.8,230438.39,9,32749.99,294749.89,64311.5,27.908327253978815,Over Budget
P0266,501,Subcontractor,Utility Work,job,7,21869.59,153087.13,7,22039.51,154276.56,1189.429999999993,0.7769627662364518,On Budget
P0267,100,Labor,General Labor,hour,22082,30.68,677419.99,23986,31.42,753594.05,76174.06000000006,11.24473164720162,Over Budget
P0267,101,Labor,Equipment Operators,hour,8444,44.0,371560.03,8891,45.38,403484.31,31924.27999999997,8.59195753644437,Watch
P0267,102,Labor,Supervisors,hour,5615,56.87,319318.2,5458,57.74,315160.13,-4158.070000000007,-1.3021713137553723,On Budget
P0267,103,Labor,Skilled Labor,hour,14925,44.56,665034.79,16027,44.45,712400.3,47365.51000000001,7.122260476027127,Watch
P0267,200,Materials,Gravel,ton,1630,34.16,55683.94,1777,35.51,63095.66,7411.720000000001,13.31033687630581,Over Budget
P0267,201,Materials,Concrete,cubic_yard,17332,151.06,2618091.99,17608,164.79,2901590.08,283498.08999999985,10.828423565055857,Over Budget
P0267,202,Materials,Asphalt,ton,1935,97.74,189133.63,2043,98.7,201648.14,12514.51000000001,6.616755571180022,Watch
P0267,203,Materials,Topsoil,cubic_yard,17245,37.4,644909.05,19152,36.22,693626.01,48716.95999999996,7.554082238417953,Watch
P0267,300,Equipment,Excavator,hour,6654,135.53,901817.05,7617,140.98,1073841.96,172024.90999999992,19.075366783096406,Over Budget
P0267,301,Equipment,Bulldozer,hour,10300,167.23,1722499.6,10738,169.39,1818921.57,96421.96999999997,5.597793462477435,Watch
P0267,302,Equipment,Loader,hour,1220,116.73,142416.09,1432,126.65,181369.44,38953.350000000006,27.351790096189276,Over Budget
P0267,303,Equipment,Compactor,hour,9077,90.36,820193.14,9593,91.86,881194.19,61001.04999999993,7.437400659069146,Watch
P0267,400,Fuel,Diesel,gallon,37432,3.91,146460.21,35950,4.08,146582.78,122.57000000000698,0.08368825908416148,On Budget
P0267,500,Subcontractor,Concrete Work,job,6,26066.35,156398.08,7,27291.6,191041.22,34643.140000000014,22.15061719427759,Over Budget
P0267,501,Subcontractor,Utility Work,job,4,21201.22,84804.89,4,21344.18,85376.73,571.8399999999965,0.6743007390257761,On Budget
P0268,100,Labor,General Labor,hour,6461,31.33,202416.14,6813,32.69,222698.15,20282.00999999998,10.019956906598445,Over Budget
P0268,101,Labor,Equipment Operators,hour,9101,40.83,371593.09,9712,38.79,376760.88,5167.789999999979,1.3907120824017418,On Budget
P0268,102,Labor,Supervisors,hour,14078,53.1,747592.08,15174,55.09,835901.24,88309.16000000003,11.812479340337585,Over Budget
P0268,103,Labor,Skilled Labor,hour,4891,46.31,226515.06,5043,45.87,231340.34,4825.279999999999,2.130224807127614,On Budget
P0268,200,Materials,Gravel,ton,12872,36.29,467179.98,15754,39.04,615078.99,147899.01,31.657822751736926,Over Budget
P0268,201,Materials,Concrete,cubic_yard,8599,148.08,1273360.6,10271,155.32,1595241.78,321881.17999999993,25.278085406443385,Over Budget
P0268,202,Materials,Asphalt,ton,6352,86.81,551441.31,6765,86.36,584242.57,32801.25999999989,5.948277614529802,Watch
P0268,203,Materials,Topsoil,cubic_yard,8274,36.76,304159.33,8135,36.69,298473.93,-5685.400000000023,-1.8692176892946282,On Budget
P0268,300,Equipment,Excavator,hour,6453,144.61,933154.87,7463,152.74,1139930.47,206775.59999999998,22.15876556481991,Over Budget
P0268,301,Equipment,Bulldozer,hour,3082,159.7,492187.39,3091,150.12,464034.61,-28152.780000000028,-5.719931183121133,Under Budget
P0268,302,Equipment,Loader,hour,5565,116.65,649172.26,5801,117.79,683276.47,34104.20999999996,5.2534915771046595,Watch
P0268,303,Equipment,Compactor,hour,1763,100.76,177647.74,1783,105.5,188101.91,10454.170000000013,5.8847751173192595,Watch
P0268,400,Fuel,Diesel,gallon,13050,3.88,50636.64,12401,4.23,52503.69,1867.050000000003,3.687152228109928,On Budget
P0268,500,Subcontractor,Concrete Work,job,1,28567.71,28567.71,1,29716.81,29716.81,1149.1000000000022,4.022373511912583,On Budget
P0268,501,Subcontractor,Utility Work,job,1,20613.26,20613.26,1,21182.21,21182.21,568.9500000000007,2.760116546339593,On Budget
P0269,100,Labor,General Labor,hour,16915,32.46,549024.27,17589,31.95,562022.45,12998.179999999935,2.3675055385074204,On Budget
P0269,101,Labor,Equipment Operators,hour,19238,39.73,764294.08,20754,39.64,822746.08,58452.0,7.647841521944014,Watch
P0269,102,Labor,Supervisors,hour,14608,58.75,858224.87,14772,59.86,884289.32,26064.449999999953,3.0370187244748514,On Budget
P0269,103,Labor,Skilled Labor,hour,16337,47.3,772691.27,17447,48.01,837650.06,64958.79000000004,8.406823335793613,Watch
P0269,200,Materials,Gravel,ton,14314,31.94,457199.96,15073,32.45,489161.57,31961.609999999986,6.990728958069021,Watch
P0269,201,Materials,Concrete,cubic_yard,5687,142.1,808136.91,5832,135.97,792974.42,-15162.48999999999,-1.8762278782687936,On Budget
P0269,202,Materials,Asphalt,ton,14743,94.12,1387599.45,16851,100.31,1690388.42,302788.97,21.82106442893156,Over Budget
P0269,203,Materials,Topsoil,cubic_yard,11379,39.98,454959.35,12164,42.04,511389.92,56430.57000000001,12.403431207645257,Over Budget
P0269,300,Equipment,Excavator,hour,7367,135.13,995494.72,8173,134.2,1096844.15,101349.42999999993,10.1808104014856,Over Budget
P0269,301,Equipment,Bulldozer,hour,5200,150.99,785164.41,6191,157.36,974222.58,189058.16999999993,24.078800260444805,Over Budget
P0269,302,Equipment,Loader,hour,1734,127.98,221916.28,1815,126.74,230024.23,8107.950000000012,3.6536075676827364,On Budget
P0269,303,Equipment,Compactor,hour,6796,102.04,693433.64,6881,103.81,714299.42,20865.780000000028,3.0090521711637797,On Budget
P0269,400,Fuel,Diesel,gallon,59955,3.92,235158.08,62380,4.03,251196.03,16037.950000000012,6.820071842736603,Watch
P0269,500,Subcontractor,Concrete Work,job,11,27679.37,304473.09,12,28937.95,347255.44,42782.34999999998,14.05127461346419,Over Budget
P0269,501,Subcontractor,Utility Work,job,6,20670.92,124025.51,6,20823.7,124942.18,916.6699999999983,0.7390979484785012,On Budget
P0270,100,Labor,General Labor,hour,1793,30.45,54590.16,1700,33.89,57608.88,3018.719999999994,5.52978778593064,Watch
P0270,101,Labor,Equipment Operators,hour,2190,41.17,90156.72,2533,45.05,114103.5,23946.78,26.561281288849013,Over Budget
P0270,102,Labor,Supervisors,hour,3517,56.5,198718.45,4036,56.97,229933.05,31214.599999999977,15.707952633487215,Over Budget
P0270,103,Labor,Skilled Labor,hour,3096,47.04,145625.55,3223,44.22,142505.34,-3120.209999999992,-2.142625384075797,On Budget
P0270,200,Materials,Gravel,ton,3543,36.38,128907.81,3382,36.12,122165.38,-6742.429999999993,-5.230427853828246,Under Budget
P0270,201,Materials,Concrete,cubic_yard,363,149.84,54392.2,349,168.13,58678.85,4286.6500000000015,7.881001320042215,Watch
P0270,202,Materials,Asphalt,ton,1817,93.05,169070.3,2010,92.51,185951.51,16881.21000000002,9.984728246179266,Watch
P0270,203,Materials,Topsoil,cubic_yard,3497,36.82,128767.32,3858,38.21,147425.39,18658.070000000007,14.489755630543529,Over Budget
P0270,300,Equipment,Excavator,hour,1385,125.54,173867.55,1785,138.8,247761.19,73893.64000000001,42.49996045840642,Over Budget
P0270,301,Equipment,Bulldozer,hour,812,156.87,127377.74,834,154.13,128547.95,1170.2099999999919,0.9186927009381637,On Budget
P0270,302,Equipment,Loader,hour,1531,117.36,179676.08,1592,121.37,193224.45,13548.370000000024,7.540441665913473,Watch
P0270,303,Equipment,Compactor,hour,1223,98.3,120225.35,1222,106.89,130623.16,10397.809999999998,8.648600315989928,Watch
P0270,400,Fuel,Diesel,gallon,2963,3.73,11060.27,2991,3.47,10380.39,-679.880000000001,-6.147047043155375,Under Budget
P0270,500,Subcontractor,Concrete Work,job,2,30058.39,60116.79,2,27718.19,55436.39,-4680.4000000000015,-7.78551216723315,Under Budget
P0270,501,Subcontractor,Utility Work,job,1,23086.38,23086.38,1,23675.38,23675.38,589.0,2.551287815586506,On Budget
P0271,100,Labor,General Labor,hour,3697,32.5,120140.86,3989,30.88,123198.44,3057.5800000000017,2.544995932274833,On Budget
P0271,101,Labor,Equipment Operators,hour,4915,43.76,215084.71,4843,47.0,227624.21,12539.5,5.830028550146591,Watch
P0271,102,Labor,Supervisors,hour,1425,52.22,74418.49,1457,58.59,85359.26,10940.76999999999,14.701682337279337,Over Budget
P0271,103,Labor,Skilled Labor,hour,4269,45.22,193027.09,3975,44.3,176095.51,-16931.579999999987,-8.771608171682011,Under Budget
P0271,200,Materials,Gravel,ton,5602,34.44,192949.3,5450,33.92,184883.57,-8065.729999999981,-4.180232838367375,On Budget
P0271,201,Materials,Concrete,cubic_yard,1556,149.36,232405.91,1737,147.99,257062.63,24656.72,10.609334332332597,Over Budget
P0271,202,Materials,Asphalt,ton,6282,87.02,546677.26,7469,97.77,730242.48,183565.21999999997,33.578352975574646,Over Budget
P0271,203,Materials,Topsoil,cubic_yard,1362,38.51,52454.52,1358,39.0,52962.49,507.97000000000116,0.9684008165549913,On Budget
P0271,300,Equipment,Excavator,hour,1367,128.23,175296.65,1561,132.16,206302.94,31006.290000000008,17.687896488609457,Over Budget
P0271,301,Equipment,Bulldozer,hour,363,156.94,56970.08,392,163.66,64154.6,7184.519999999997,12.611040742789895,Over Budget
P0271,302,Equipment,Loader,hour,2632,117.5,309263.52,2863,121.51,347895.4,38631.880000000005,12.49157352926721,Over Budget
P0271,303,Equipment,Compactor,hour,1284,94.32,121109.71,1296,93.77,121521.63,411.91999999999825,0.3401213659912143,On Budget
P0271,400,Fuel,Diesel,gallon,8552,3.55,30380.71,8075,3.56,28761.04,-1619.6699999999983,-5.3312447273286185,Under Budget
P0271,500,Subcontractor,Concrete Work,job,2,27769.96,55539.93,2,29212.55,58425.1,2885.1699999999983,5.194767080188971,Watch
P0271,501,Subcontractor,Utility Work,job,2,21152.07,42304.13,2,20322.14,40644.29,-1659.8399999999965,-3.9235885479739134,On Budget
P0272,100,Labor,General Labor,hour,3854,31.9,122951.46,3833,33.17,127138.11,4186.649999999994,3.405124266112817,On Budget
P0272,101,Labor,Equipment Operators,hour,5070,44.69,226571.74,5257,46.36,243695.6,17123.860000000015,7.5578092837173845,Watch
P0272,102,Labor,Supervisors,hour,4800,56.68,272073.55,4894,57.48,281284.14,9210.590000000026,3.3853309151146904,On Budget
P0272,103,Labor,Skilled Labor,hour,1435,46.65,66941.24,1484,46.77,69406.88,2465.6399999999994,3.6832900017985915,On Budget
P0272,200,Materials,Gravel,ton,970,31.32,30380.66,956,31.26,29883.0,-497.65999999999985,-1.638081595330713,On Budget
P0272,201,Materials,Concrete,cubic_yard,264,141.05,37237.68,330,155.24,51227.92,13990.239999999998,37.57011715015543,Over Budget
P0272,202,Materials,Asphalt,ton,370,88.17,32624.28,324,85.11,27576.99,-5047.289999999997,-15.470962117784662,Under Budget
P0272,203,Materials,Topsoil,cubic_yard,3608,39.31,141817.79,3571,41.08,146679.57,4861.779999999999,3.4281876765954387,On Budget
P0272,300,Equipment,Excavator,hour,266,132.41,35222.05,274,130.97,35886.97,664.9199999999983,1.8877947195009892,On Budget
