project_id,cost_code,category,subcategory,unit,estimated_quantity,estimated_unit_cost,estimated_cost
P0252,203,Materials,Topsoil,cubic_yard,1613,40.24,64900.45
P0252,300,Equipment,Excavator,hour,794,131.23,104193.63
P0252,301,Equipment,Bulldozer,hour,1031,151.38,156072.61
P0252,302,Equipment,Loader,hour,680,114.98,78187.48
P0252,303,Equipment,Compactor,hour,702,98.98,69484.27
P0252,400,Fuel,Diesel,gallon,471,3.8,1788.87
P0252,500,Subcontractor,Concrete Work,job,1,26075.81,26075.81
P0252,501,Subcontractor,Utility Work,job,1,20643.72,20643.72
P0253,100,Labor,General Labor,hour,1543,31.12,48025.16
P0253,101,Labor,Equipment Operators,hour,4673,41.26,192813.2
P0253,102,Labor,Supervisors,hour,6142,56.29,345731.22
P0253,103,Labor,Skilled Labor,hour,10673,44.63,476286.79
P0253,200,Materials,Gravel,ton,11504,36.01,414246.38
P0253,201,Materials,Concrete,cubic_yard,8538,134.99,1152556.31
P0253,202,Materials,Asphalt,ton,7291,91.43,666639.29
P0253,203,Materials,Topsoil,cubic_yard,9804,35.41,347191.75
P0253,300,Equipment,Excavator,hour,6361,130.3,828856.99
P0253,301,Equipment,Bulldozer,hour,2655,159.49,423435.34
P0253,302,Equipment,Loader,hour,506,129.11,65331.67
P0253,303,Equipment,Compactor,hour,6241,93.29,582193.08
P0253,400,Fuel,Diesel,gallon,9506,4.03,38340.88
P0253,500,Subcontractor,Concrete Work,job,2,26843.64,53687.29
P0253,501,Subcontractor,Utility Work,job,2,21247.43,42494.85
P0254,100,Labor,General Labor,hour,673,30.59,20584.32
P0254,101,Labor,Equipment Operators,hour,353,43.69,15420.84
P0254,102,Labor,Supervisors,hour,1569,56.46,88584.93
P0254,103,Labor,Skilled Labor,hour,1530,45.81,70085.49
P0254,200,Materials,Gravel,ton,2187,34.97,76474.86
P0254,201,Materials,Concrete,cubic_yard,1521,140.77,214116.76
P0254,202,Materials,Asphalt,ton,2190,93.29,204307.46
P0254,203,Materials,Topsoil,cubic_yard,1796,39.23,70460.34
P0254,300,Equipment,Excavator,hour,228,136.49,31119.79
P0254,301,Equipment,Bulldozer,hour,1221,148.24,181004.58
P0254,302,Equipment,Loader,hour,641,123.87,79399.94
P0254,303,Equipment,Compactor,hour,906,89.66,81236.34
P0254,400,Fuel,Diesel,gallon,1163,3.9,4539.2
P0254,500,Subcontractor,Concrete Work,job,2,29563.07,59126.13
P0254,501,Subcontractor,Utility Work,job,1,20456.44,20456.44
P0255,100,Labor,General Labor,hour,16791,34.52,579687.28
P0255,101,Labor,Equipment Operators,hour,9568,44.8,428669.39
P0255,102,Labor,Supervisors,hour,17172,58.4,1002905.25
P0255,103,Labor,Skilled Labor,hour,4875,50.02,243863.97
P0255,200,Materials,Gravel,ton,17610,32.66,575191.13
P0255,201,Materials,Concrete,cubic_yard,3481,140.84,490249.53
P0255,202,Materials,Asphalt,ton,7284,95.79,697697.94
P0255,203,Materials,Topsoil,cubic_yard,16978,38.76,658079.82
P0255,300,Equipment,Excavator,hour,1636,136.34,223053.83
P0255,301,Equipment,Bulldozer,hour,6493,167.18,1085527.92
P0255,302,Equipment,Loader,hour,7653,119.63,915539.17
P0255,303,Equipment,Compactor,hour,9734,97.35,947640.95
P0255,400,Fuel,Diesel,gallon,15494,4.15,64361.22
P0255,500,Subcontractor,Concrete Work,job,12,29670.54,356046.45
P0255,501,Subcontractor,Utility Work,job,7,23572.87,165010.11
P0256,100,Labor,General Labor,hour,2792,33.5,93530.03
P0256,101,Labor,Equipment Operators,hour,3773,40.04,151054.41
P0256,102,Labor,Supervisors,hour,2409,57.29,138011.25
P0256,103,Labor,Skilled Labor,hour,3726,49.38,183979.29
P0256,200,Materials,Gravel,ton,6070,34.28,208079.47
P0256,201,Materials,Concrete,cubic_yard,5358,135.95,728414.09
P0256,202,Materials,Asphalt,ton,3644,89.46,325981.38
P0256,203,Materials,Topsoil,cubic_yard,3059,37.96,116120.35
P0256,300,Equipment,Excavator,hour,2214,140.78,311695.48
P0256,301,Equipment,Bulldozer,hour,3390,154.0,522068.0
P0256,302,Equipment,Loader,hour,1636,110.94,181498.41
P0256,303,Equipment,Compactor,hour,2355,90.19,212403.06
P0256,400,Fuel,Diesel,gallon,16220,4.03,65417.77
P0256,500,Subcontractor,Concrete Work,job,1,30095.03,30095.03
P0256,501,Subcontractor,Utility Work,job,2,22036.67,44073.35
P0257,100,Labor,General Labor,hour,3012,34.47,103830.08
P0257,101,Labor,Equipment Operators,hour,1664,45.27,75324.47
P0257,102,Labor,Supervisors,hour,1627,52.77,85863.91
P0257,103,Labor,Skilled Labor,hour,4525,50.05,226462.23
P0257,200,Materials,Gravel,ton,136,35.29,4799.62
P0257,201,Materials,Concrete,cubic_yard,3179,151.17,480554.57
P0257,202,Materials,Asphalt,ton,3147,90.3,284176.64
P0257,203,Materials,Topsoil,cubic_yard,1937,37.6,72836.16
P0257,300,Equipment,Excavator,hour,1511,144.81,218815.06
P0257,301,Equipment,Bulldozer,hour,1170,162.31,189907.85
P0257,302,Equipment,Loader,hour,474,117.67,55777.02
P0257,303,Equipment,Compactor,hour,1646,96.32,158549.45
P0257,400,Fuel,Diesel,gallon,17509,3.85,67435.16
P0257,500,Subcontractor,Concrete Work,job,2,26048.17,52096.34
P0257,501,Subcontractor,Utility Work,job,1,23390.16,23390.16
P0258,100,Labor,General Labor,hour,2540,33.47,85011.93
P0258,101,Labor,Equipment Operators,hour,16533,42.2,697652.83
P0258,102,Labor,Supervisors,hour,12557,52.21,655540.73
P0258,103,Labor,Skilled Labor,hour,8969,44.69,400792.61
P0258,200,Materials,Gravel,ton,19869,36.55,726187.7
P0258,201,Materials,Concrete,cubic_yard,14463,144.13,2084541.07
P0258,202,Materials,Asphalt,ton,2088,97.18,202921.75
P0258,203,Materials,Topsoil,cubic_yard,15173,38.04,577214.07
P0258,300,Equipment,Excavator,hour,9341,126.55,1182097.89
P0258,301,Equipment,Bulldozer,hour,3793,159.99,606844.76
P0258,302,Equipment,Loader,hour,10235,119.47,1222749.54
P0258,303,Equipment,Compactor,hour,7631,93.99,717257.06
P0258,400,Fuel,Diesel,gallon,21498,3.97,85368.65
P0258,500,Subcontractor,Concrete Work,job,8,28541.2,228329.56
P0258,501,Subcontractor,Utility Work,job,10,22263.06,222630.62
P0259,100,Labor,General Labor,hour,1509,30.2,45569.18
P0259,101,Labor,Equipment Operators,hour,3221,41.62,134059.49
P0259,102,Labor,Supervisors,hour,2168,50.75,110020.89
P0259,103,Labor,Skilled Labor,hour,2076,51.78,107495.43
P0259,200,Materials,Gravel,ton,312,34.73,10835.33
P0259,201,Materials,Concrete,cubic_yard,639,138.17,88292.24
P0259,202,Materials,Asphalt,ton,2873,92.59,266000.07
P0259,203,Materials,Topsoil,cubic_yard,2101,37.03,77798.04
P0259,300,Equipment,Excavator,hour,1452,127.95,185787.93
P0259,301,Equipment,Bulldozer,hour,226,149.66,33822.08
P0259,302,Equipment,Loader,hour,135,122.91,16592.82
P0259,303,Equipment,Compactor,hour,1215,96.09,116745.76
P0259,400,Fuel,Diesel,gallon,3718,3.8,14121.06
P0259,500,Subcontractor,Concrete Work,job,2,26831.23,53662.46
P0259,501,Subcontractor,Utility Work,job,1,20645.56,20645.56
P0260,100,Labor,General Labor,hour,14634,32.71,478620.44
P0260,101,Labor,Equipment Operators,hour,15648,45.32,709186.92
P0260,102,Labor,Supervisors,hour,12833,55.81,716197.56
P0260,103,Labor,Skilled Labor,hour,14214,46.49,660762.21
P0260,200,Materials,Gravel,ton,5886,32.76,192837.83
P0260,201,Materials,Concrete,cubic_yard,9856,139.92,1379003.86
P0260,202,Materials,Asphalt,ton,4662,96.82,451353.24
P0260,203,Materials,Topsoil,cubic_yard,14175,37.5,531630.4
P0260,300,Equipment,Excavator,hour,5873,129.57,760975.37
P0260,301,Equipment,Bulldozer,hour,3434,148.7,510643.22
P0260,302,Equipment,Loader,hour,2974,114.18,339578.06
P0260,303,Equipment,Compactor,hour,7709,101.09,779331.04
P0260,400,Fuel,Diesel,gallon,8490,4.05,34361.94
P0260,500,Subcontractor,Concrete Work,job,3,29214.33,87643.0
P0260,501,Subcontractor,Utility Work,job,3,22632.19,67896.58
P0261,100,Labor,General Labor,hour,11323,30.92,350147.07
P0261,101,Labor,Equipment Operators,hour,3816,42.32,161491.2
P0261,102,Labor,Supervisors,hour,5396,59.0,318360.66
P0261,103,Labor,Skilled Labor,hour,2071,46.81,96941.93
P0261,200,Materials,Gravel,ton,2796,36.26,101373.53
P0261,201,Materials,Concrete,cubic_yard,7630,143.13,1092085.51
P0261,202,Materials,Asphalt,ton,10725,94.37,1012077.09
P0261,203,Materials,Topsoil,cubic_yard,2919,36.72,107187.02
P0261,300,Equipment,Excavator,hour,5220,128.65,671532.79
P0261,301,Equipment,Bulldozer,hour,1376,151.66,208682.47
P0261,302,Equipment,Loader,hour,6051,123.57,747697.05
P0261,303,Equipment,Compactor,hour,4546,88.64,402979.11
P0261,400,Fuel,Diesel,gallon,18300,4.03,73691.33
P0261,500,Subcontractor,Concrete Work,job,1,29471.22,29471.22
P0261,501,Subcontractor,Utility Work,job,6,20409.93,122459.56
P0262,100,Labor,General Labor,hour,12585,33.53,421984.64
P0262,101,Labor,Equipment Operators,hour,15771,40.19,633840.87
P0262,102,Labor,Supervisors,hour,4918,59.25,291373.83
P0262,103,Labor,Skilled Labor,hour,5143,45.37,233330.25
P0262,200,Materials,Gravel,ton,21802,35.86,781886.97
P0262,201,Materials,Concrete,cubic_yard,10909,135.58,1479058.73
P0262,202,Materials,Asphalt,ton,15343,98.23,1507097.38
P0262,203,Materials,Topsoil,cubic_yard,1540,39.76,61236.89
P0262,300,Equipment,Excavator,hour,6481,134.96,874686.34
P0262,301,Equipment,Bulldozer,hour,10329,156.01,1611389.84
P0262,302,Equipment,Loader,hour,5616,111.39,625549.86
P0262,303,Equipment,Compactor,hour,2845,99.49,283062.18
P0262,400,Fuel,Diesel,gallon,30233,3.7,111743.67
P0262,500,Subcontractor,Concrete Work,job,10,26058.49,260584.89
P0262,501,Subcontractor,Utility Work,job,2,22539.04,45078.08
P0263,100,Labor,General Labor,hour,6634,33.16,219967.27
P0263,101,Labor,Equipment Operators,hour,10649,39.44,420021.12
P0263,102,Labor,Supervisors,hour,7755,54.08,419361.68
P0263,103,Labor,Skilled Labor,hour,16271,46.93,763527.05
P0263,200,Materials,Gravel,ton,18916,33.42,632181.82
P0263,201,Materials,Concrete,cubic_yard,3115,155.34,483874.58
P0263,202,Materials,Asphalt,ton,6372,99.32,632886.6
P0263,203,Materials,Topsoil,cubic_yard,14325,37.75,540839.19
P0263,300,Equipment,Excavator,hour,9815,134.92,1324212.26
P0263,301,Equipment,Bulldozer,hour,4953,151.08,748293.67
P0263,302,Equipment,Loader,hour,2493,128.17,319535.12
P0263,303,Equipment,Compactor,hour,1500,88.2,132304.71
P0263,400,Fuel,Diesel,gallon,66299,3.66,242730.77
P0263,500,Subcontractor,Concrete Work,job,8,26347.41,210779.24
P0263,501,Subcontractor,Utility Work,job,9,20706.56,186359.0
P0264,100,Labor,General Labor,hour,2411,30.4,73299.31
P0264,101,Labor,Equipment Operators,hour,2287,42.96,98241.84
P0264,102,Labor,Supervisors,hour,8359,59.06,493677.94
P0264,103,Labor,Skilled Labor,hour,1354,51.43,69642.6
P0264,200,Materials,Gravel,ton,5455,34.01,185521.58
P0264,201,Materials,Concrete,cubic_yard,1477,144.64,213631.31
P0264,202,Materials,Asphalt,ton,7884,89.0,701677.72
P0264,203,Materials,Topsoil,cubic_yard,8494,38.62,328053.97
P0264,300,Equipment,Excavator,hour,2497,145.57,363493.7
P0264,301,Equipment,Bulldozer,hour,1133,158.45,179525.04
P0264,302,Equipment,Loader,hour,2683,123.12,330318.09
P0264,303,Equipment,Compactor,hour,3551,88.61,314649.36
P0264,400,Fuel,Diesel,gallon,25390,3.78,95917.64
P0264,500,Subcontractor,Concrete Work,job,2,28841.36,57682.73
P0264,501,Subcontractor,Utility Work,job,4,23330.76,93323.06
P0265,100,Labor,General Labor,hour,10829,30.52,330480.35
P0265,101,Labor,Equipment Operators,hour,8810,39.09,344371.76
P0265,102,Labor,Supervisors,hour,8625,53.06,457672.28
P0265,103,Labor,Skilled Labor,hour,12317,50.73,624879.91
P0265,200,Materials,Gravel,ton,2133,31.82,67875.05
P0265,201,Materials,Concrete,cubic_yard,1867,145.37,271413.36
P0265,202,Materials,Asphalt,ton,8452,95.34,805841.99
P0265,203,Materials,Topsoil,cubic_yard,5992,35.39,212075.11
P0265,300,Equipment,Excavator,hour,1380,130.0,179401.76
P0265,301,Equipment,Bulldozer,hour,2717,147.66,401187.51
P0265,302,Equipment,Loader,hour,6216,113.92,708117.12
P0265,303,Equipment,Compactor,hour,2216,93.33,206827.66
P0265,400,Fuel,Diesel,gallon,24242,3.86,93515.18
P0265,500,Subcontractor,Concrete Work,job,3,28667.68,86003.05
P0265,501,Subcontractor,Utility Work,job,7,23642.63,165498.44
P0266,100,Labor,General Labor,hour,23273,34.23,796583.54
P0266,101,Labor,Equipment Operators,hour,6269,42.24,264794.16
P0266,102,Labor,Supervisors,hour,12704,58.51,743296.89
P0266,103,Labor,Skilled Labor,hour,22260,47.67,1061114.73
P0266,200,Materials,Gravel,ton,17048,35.09,598163.88
P0266,201,Materials,Concrete,cubic_yard,1623,144.13,233926.42
P0266,202,Materials,Asphalt,ton,6027,89.33,538362.72
P0266,203,Materials,Topsoil,cubic_yard,23873,40.24,960687.57
P0266,300,Equipment,Excavator,hour,9879,134.47,1328403.63
P0266,301,Equipment,Bulldozer,hour,4894,145.15,710371.9
P0266,302,Equipment,Loader,hour,1645,115.44,189893.79
P0266,303,Equipment,Compactor,hour,3077,92.71,285280.76
P0266,400,Fuel,Diesel,gallon,67762,3.63,245639.46
P0266,500,Subcontractor,Concrete Work,job,8,28804.8,230438.39
P0266,501,Subcontractor,Utility Work,job,7,21869.59,153087.13
P0267,100,Labor,General Labor,hour,22082,30.68,677419.99
P0267,101,Labor,Equipment Operators,hour,8444,44.0,371560.03
P0267,102,Labor,Supervisors,hour,5615,56.87,319318.2
P0267,103,Labor,Skilled Labor,hour,14925,44.56,665034.79
P0267,200,Materials,Gravel,ton,1630,34.16,55683.94
P0267,201,Materials,Concrete,cubic_yard,17332,151.06,2618091.99
P0267,202,Materials,Asphalt,ton,1935,97.74,189133.63
P0267,203,Materials,Topsoil,cubic_yard,17245,37.4,644909.05
P0267,300,Equipment,Excavator,hour,6654,135.53,901817.05
P0267,301,Equipment,Bulldozer,hour,10300,167.23,1722499.6
P0267,302,Equipment,Loader,hour,1220,116.73,142416.09
P0267,303,Equipment,Compactor,hour,9077,90.36,820193.14
P0267,400,Fuel,Diesel,gallon,37432,3.91,146460.21
P0267,500,Subcontractor,Concrete Work,job,6,26066.35,156398.08
P0267,501,Subcontractor,Utility Work,job,4,21201.22,84804.89
P0268,100,Labor,General Labor,hour,6461,31.33,202416.14
P0268,101,Labor,Equipment Operators,hour,9101,40.83,371593.09
P0268,102,Labor,Supervisors,hour,14078,53.1,747592.08
P0268,103,Labor,Skilled Labor,hour,4891,46.31,226515.06
P0268,200,Materials,Gravel,ton,12872,36.29,467179.98
P0268,201,Materials,Concrete,cubic_yard,8599,148.08,1273360.6
P0268,202,Materials,Asphalt,ton,6352,86.81,551441.31
P0268,203,Materials,Topsoil,cubic_yard,8274,36.76,304159.33
P0268,300,Equipment,Excavator,hour,6453,144.61,933154.87
P0268,301,Equipment,Bulldozer,hour,3082,159.7,492187.39
P0268,302,Equipment,Loader,hour,5565,116.65,649172.26
P0268,303,Equipment,Compactor,hour,1763,100.76,177647.74
P0268,400,Fuel,Diesel,gallon,13050,3.88,50636.64
P0268,500,Subcontractor,Concrete Work,job,1,28567.71,28567.71
P0268,501,Subcontractor,Utility Work,job,1,20613.26,20613.26
P0269,100,Labor,General Labor,hour,16915,32.46,549024.27
P0269,101,Labor,Equipment Operators,hour,19238,39.73,764294.08
P0269,102,Labor,Supervisors,hour,14608,58.75,858224.87
P0269,103,Labor,Skilled Labor,hour,16337,47.3,772691.27
P0269,200,Materials,Gravel,ton,14314,31.94,457199.96
P0269,201,Materials,Concrete,cubic_yard,5687,142.1,808136.91
P0269,202,Materials,Asphalt,ton,14743,94.12,1387599.45
P0269,203,Materials,Topsoil,cubic_yard,11379,39.98,454959.35
P0269,300,Equipment,Excavator,hour,7367,135.13,995494.72
P0269,301,Equipment,Bulldozer,hour,5200,150.99,785164.41
P0269,302,Equipment,Loader,hour,1734,127.98,221916.28
P0269,303,Equipment,Compactor,hour,6796,102.04,693433.64
P0269,400,Fuel,Diesel,gallon,59955,3.92,235158.08
P0269,500,Subcontractor,Concrete Work,job,11,27679.37,304473.09
P0269,501,Subcontractor,Utility Work,job,6,20670.92,124025.51
P0270,100,Labor,General Labor,hour,1793,30.45,54590.16
P0270,101,Labor,Equipment Operators,hour,2190,41.17,90156.72
P0270,102,Labor,Supervisors,hour,3517,56.5,198718.45
P0270,103,Labor,Skilled Labor,hour,3096,47.04,145625.55
P0270,200,Materials,Gravel,ton,3543,36.38,128907.81
P0270,201,Materials,Concrete,cubic_yard,363,149.84,54392.2
P0270,202,Materials,Asphalt,ton,1817,93.05,169070.3
P0270,203,Materials,Topsoil,cubic_yard,3497,36.82,128767.32
P0270,300,Equipment,Excavator,hour,1385,125.54,173867.55
P0270,301,Equipment,Bulldozer,hour,812,156.87,127377.74
P0270,302,Equipment,Loader,hour,1531,117.36,179676.08
P0270,303,Equipment,Compactor,hour,1223,98.3,120225.35
P0270,400,Fuel,Diesel,gallon,2963,3.73,11060.27
P0270,500,Subcontractor,Concrete Work,job,2,30058.39,60116.79
P0270,501,Subcontractor,Utility Work,job,1,23086.38,23086.38
P0271,100,Labor,General Labor,hour,3697,32.5,120140.86
P0271,101,Labor,Equipment Operators,hour,4915,43.76,215084.71
P0271,102,Labor,Supervisors,hour,1425,52.22,74418.49
P0271,103,Labor,Skilled Labor,hour,4269,45.22,193027.09
P0271,200,Materials,Gravel,ton,5602,34.44,192949.3
P0271,201,Materials,Concrete,cubic_yard,1556,149.36,232405.91
P0271,202,Materials,Asphalt,ton,6282,87.02,546677.26
P0271,203,Materials,Topsoil,cubic_yard,1362,38.51,52454.52
P0271,300,Equipment,Excavator,hour,1367,128.23,175296.65
P0271,301,Equipment,Bulldozer,hour,363,156.94,56970.08
P0271,302,Equipment,Loader,hour,2632,117.5,309263.52
P0271,303,Equipment,Compactor,hour,1284,94.32,121109.71
P0271,400,Fuel,Diesel,gallon,8552,3.55,30380.71
P0271,500,Subcontractor,Concrete Work,job,2,27769.96,55539.93
P0271,501,Subcontractor,Utility Work,job,2,21152.07,42304.13
P0272,100,Labor,General Labor,hour,3854,31.9,122951.46
P0272,101,Labor,Equipment Operators,hour,5070,44.69,226571.74
P0272,102,Labor,Supervisors,hour,4800,56.68,272073.55
P0272,103,Labor,Skilled Labor,hour,1435,46.65,66941.24
P0272,200,Materials,Gravel,ton,970,31.32,30380.66
P0272,201,Materials,Concrete,cubic_yard,264,141.05,37237.68
P0272,202,Materials,Asphalt,ton,370,88.17,32624.28
P0272,203,Materials,Topsoil,cubic_yard,3608,39.31,141817.79
P0272,300,Equipment,Excavator,hour,266,132.41,35222.05
P0272,301,Equipment,Bulldozer,hour,1825,154.54,282033.49
P0272,302,Equipment,Loader,hour,821,111.25,91337.94
P0272,303,Equipment,Compactor,hour,1716,94.58,162293.38
P0272,400,Fuel,Diesel,gallon,15643,4.13,64662.31
P0272,500,Subcontractor,Concrete Work,job,1,28563.94,28563.94
P0272,501,Subcontractor,Utility Work,job,1,23584.37,23584.37
P0273,100,Labor,General Labor,hour,19450,31.7,616478.82
P0273,101,Labor,Equipment Operators,hour,13260,42.35,561601.33
P0273,102,Labor,Supervisors,hour,9513,52.48,499232.06
P0273,103,Labor,Skilled Labor,hour,5143,44.26,227642.8
P0273,200,Materials,Gravel,ton,14334,36.17,518464.09
P0273,201,Materials,Concrete,cubic_yard,11277,134.79,1519976.99
P0273,202,Materials,Asphalt,ton,20431,86.39,1765026.66
P0273,203,Materials,Topsoil,cubic_yard,22665,38.43,870965.12
P0273,300,Equipment,Excavator,hour,6449,133.52,861054.71
P0273,301,Equipment,Bulldozer,hour,596,159.66,95155.73
P0273,302,Equipment,Loader,hour,1461,114.79,167702.98
P0273,303,Equipment,Compactor,hour,8509,98.03,834140.86
P0273,400,Fuel,Diesel,gallon,63946,3.79,242104.24
P0273,500,Subcontractor,Concrete Work,job,10,25874.26,258742.59
P0273,501,Subcontractor,Utility Work,job,4,23260.27,93041.07
P0274,100,Labor,General Labor,hour,11060,34.56,382223.53
P0274,101,Labor,Equipment Operators,hour,14255,42.09,600024.91
P0274,102,Labor,Supervisors,hour,14719,53.95,794057.74
P0274,103,Labor,Skilled Labor,hour,7998,46.23,369734.45
P0274,200,Materials,Gravel,ton,469,31.71,14870.15
P0274,201,Materials,Concrete,cubic_yard,11193,146.89,1644152.84
P0274,202,Materials,Asphalt,ton,11118,99.13,1102085.78
P0274,203,Materials,Topsoil,cubic_yard,2284,37.72,86162.85
P0274,300,Equipment,Excavator,hour,5684,126.99,721786.63
P0274,301,Equipment,Bulldozer,hour,5279,165.25,872331.2
P0274,302,Equipment,Loader,hour,3381,123.56,417768.71
P0274,303,Equipment,Compactor,hour,1701,94.31,160416.07
P0274,400,Fuel,Diesel,gallon,42116,3.7,156009.46
P0274,500,Subcontractor,Concrete Work,job,4,29439.27,117757.1
P0274,501,Subcontractor,Utility Work,job,3,20494.56,61483.67
P0275,100,Labor,General Labor,hour,16285,29.78,484975.82
P0275,101,Labor,Equipment Operators,hour,26339,41.79,1100833.99
P0275,102,Labor,Supervisors,hour,16112,58.12,936383.16
P0275,103,Labor,Skilled Labor,hour,6759,45.93,310432.44
P0275,200,Materials,Gravel,ton,16132,35.66,575237.76
P0275,201,Materials,Concrete,cubic_yard,5782,150.24,868665.4
P0275,202,Materials,Asphalt,ton,27016,88.34,2386465.85
P0275,203,Materials,Topsoil,cubic_yard,13217,40.82,539574.03
P0275,300,Equipment,Excavator,hour,2970,125.88,373862.78
P0275,301,Equipment,Bulldozer,hour,2166,149.62,324087.07
P0275,302,Equipment,Loader,hour,2722,122.85,334392.84
P0275,303,Equipment,Compactor,hour,11964,97.21,1162997.02
P0275,400,Fuel,Diesel,gallon,80383,3.92,315472.72
P0275,500,Subcontractor,Concrete Work,job,6,26067.17,156403.02
P0275,501,Subcontractor,Utility Work,job,10,20931.51,209315.07
P0276,100,Labor,General Labor,hour,4061,32.3,131182.97
P0276,101,Labor,Equipment Operators,hour,2556,39.05,99820.04
P0276,102,Labor,Supervisors,hour,3498,52.3,182949.26
P0276,103,Labor,Skilled Labor,hour,3464,46.17,159925.34
P0276,200,Materials,Gravel,ton,1611,33.18,53448.23
P0276,201,Materials,Concrete,cubic_yard,1306,138.01,180235.06
